yearid,replevel,subject,DenominatorType,disname,discode,schname,schcode,grade,NumberStudents,plevel1,plevel2,plevel3,plevel4,pAboveprof,pBelowProf,AvgScore
2016,sch,mat,Regular,Concord,111,Abbot-Downing School,20240,0,205 - 210,12,31,47,10,56,44,NULL
2016,sch,mat,Regular,Concord,111,Abbot-Downing School,20240,3,60 - 65,11,25,63,<10,64,36,NULL
2016,sch,mat,Regular,Concord,111,Abbot-Downing School,20240,4,65 - 70,24,37,28,10,39,61,2461
2016,sch,mat,Regular,Concord,111,Abbot-Downing School,20240,5,75 - 80,<10,31,50,15,65,35,NULL
2016,sch,rea,Regular,Concord,111,Abbot-Downing School,20240,0,205 - 210,17,33,41,<10,49,51,NULL
2016,sch,rea,Regular,Concord,111,Abbot-Downing School,20240,3,60 - 65,36,22,25,17,42,58,2407
2016,sch,rea,Regular,Concord,111,Abbot-Downing School,20240,4,65 - 70,16,48,36,<10,36,64,NULL
2016,sch,rea,Regular,Concord,111,Abbot-Downing School,20240,5,75 - 80,<10,31,59,<10,67,33,NULL
2016,sch,sci,Regular,Concord,111,Abbot-Downing School,20240,0,65 - 70,<10,54,42,<10,43,57,NULL
2016,sch,sci,Regular,Concord,111,Abbot-Downing School,20240,4,65 - 70,<10,54,42,<10,43,57,NULL
2016,sch,mat,Regular,Concord,111,Beaver Meadow School,26490,0,170 - 175,10,36,46,<10,54,46,NULL
2016,sch,mat,Regular,Concord,111,Beaver Meadow School,26490,3,65 - 70,<10,31,58,<10,60,40,NULL
2016,sch,mat,Regular,Concord,111,Beaver Meadow School,26490,4,45 - 50,12,35,33,20,53,47,2495
2016,sch,mat,Regular,Concord,111,Beaver Meadow School,26490,5,55 - 60,<10,42,42,<10,49,51,NULL
2016,sch,rea,Regular,Concord,111,Beaver Meadow School,26490,0,170 - 175,17,29,41,13,55,45,NULL
2016,sch,rea,Regular,Concord,111,Beaver Meadow School,26490,3,65 - 70,29,29,26,15,41,59,2409
2016,sch,rea,Regular,Concord,111,Beaver Meadow School,26490,4,45 - 50,<10,35,53,<10,61,39,NULL
2016,sch,rea,Regular,Concord,111,Beaver Meadow School,26490,5,55 - 60,12,23,49,16,65,35,NULL
2016,sch,sci,Regular,Concord,111,Beaver Meadow School,26490,0,45 - 50,<10,51,49,<10,49,51,NULL
2016,sch,sci,Regular,Concord,111,Beaver Meadow School,26490,4,45 - 50,<10,51,49,<10,49,51,NULL
2016,sch,mat,Regular,Concord,111,Broken Ground School,20260,0,360 - 365,14,32,40,14,54,46,NULL
2016,sch,mat,Regular,Concord,111,Broken Ground School,20260,3,120 - 125,<10,35,57,<10,59,41,NULL
2016,sch,mat,Regular,Concord,111,Broken Ground School,20260,4,135 - 140,20,36,22,22,44,56,2478
2016,sch,mat,Regular,Concord,111,Broken Ground School,20260,5,100 - 105,17,23,44,17,60,40,NULL
2016,sch,rea,Regular,Concord,111,Broken Ground School,20260,0,360 - 365,17,31,36,16,53,48,NULL
2016,sch,rea,Regular,Concord,111,Broken Ground School,20260,3,120 - 125,17,30,28,25,53,47,2438
2016,sch,rea,Regular,Concord,111,Broken Ground School,20260,4,135 - 140,11,36,42,11,53,47,NULL
2016,sch,rea,Regular,Concord,111,Broken Ground School,20260,5,100 - 105,24,24,40,12,52,48,NULL
2016,sch,sci,Regular,Concord,111,Broken Ground School,20260,0,135 - 140,<10,66,33,<10,34,66,NULL
2016,sch,sci,Regular,Concord,111,Broken Ground School,20260,4,135 - 140,<10,66,33,<10,34,66,NULL
2016,sch,mat,Regular,Concord,111,Christa McAuliffe School,20305,0,195 - 200,15,29,43,13,56,44,NULL
2016,sch,mat,Regular,Concord,111,Christa McAuliffe School,20305,3,60 - 65,27,30,43,<10,43,57,NULL
2016,sch,mat,Regular,Concord,111,Christa McAuliffe School,20305,4,65 - 70,19,25,31,25,56,44,2495
2016,sch,mat,Regular,Concord,111,Christa McAuliffe School,20305,5,70 - 75,<10,33,54,13,67,33,NULL
2016,sch,rea,Regular,Concord,111,Christa McAuliffe School,20305,0,195 - 200,11,24,53,12,65,35,NULL
2016,sch,rea,Regular,Concord,111,Christa McAuliffe School,20305,3,60 - 65,32,28,20,20,40,60,2416
2016,sch,rea,Regular,Concord,111,Christa McAuliffe School,20305,4,65 - 70,<10,26,69,<10,74,26,NULL
2016,sch,rea,Regular,Concord,111,Christa McAuliffe School,20305,5,70 - 75,<10,17,66,13,79,21,NULL
2016,sch,sci,Regular,Concord,111,Christa McAuliffe School,20305,0,65 - 70,<10,38,51,10,62,38,NULL
2016,sch,sci,Regular,Concord,111,Christa McAuliffe School,20305,4,65 - 70,<10,38,51,10,62,38,NULL
2016,sch,mat,Regular,Concord,111,Concord High School,20285,0,380 - 385,20,41,31,<10,39,61,NULL
2016,sch,mat,Regular,Concord,111,Concord High School,20285,11,380 - 385,20,41,31,<10,39,61,499
2016,sch,rea,Regular,Concord,111,Concord High School,20285,0,380 - 385,21,15,51,13,64,36,NULL
2016,sch,rea,Regular,Concord,111,Concord High School,20285,11,380 - 385,21,15,51,13,64,36,509
2016,sch,mat,Regular,Concord,111,Rundlett Middle School,20270,0,905 - 910,18,32,32,18,50,50,NULL
2016,sch,mat,Regular,Concord,111,Rundlett Middle School,20270,6,320 - 325,18,27,39,16,55,45,NULL
2016,sch,mat,Regular,Concord,111,Rundlett Middle School,20270,7,320 - 325,13,45,36,<10,42,58,NULL
2016,sch,mat,Regular,Concord,111,Rundlett Middle School,20270,8,260 - 265,23,22,20,35,55,45,2592
2016,sch,rea,Regular,Concord,111,Rundlett Middle School,20270,0,890 - 895,16,35,37,12,49,51,NULL
2016,sch,rea,Regular,Concord,111,Rundlett Middle School,20270,6,315 - 320,13,39,35,12,48,52,NULL
2016,sch,rea,Regular,Concord,111,Rundlett Middle School,20270,7,315 - 320,18,45,33,<10,37,63,NULL
2016,sch,rea,Regular,Concord,111,Rundlett Middle School,20270,8,255 - 260,16,19,44,21,65,35,2592
2016,sch,sci,Regular,Concord,111,Rundlett Middle School,20270,0,260 - 265,11,34,55,<10,55,45,NULL
2016,sch,sci,Regular,Concord,111,Rundlett Middle School,20270,8,260 - 265,11,34,55,<10,55,45,NULL
2016,sch,mat,Regular,Contoocook Valley,112,Antrim Elementary School,22215,0,45 - 50,36,24,29,11,40,60,NULL
2016,sch,mat,Regular,Contoocook Valley,112,Antrim Elementary School,22215,3,20 - 25,42,21,25,13,38,63,2408
2016,sch,mat,Regular,Contoocook Valley,112,Antrim Elementary School,22215,4,20 - 25,29,29,33,10,43,57,2462
2016,sch,rea,Regular,Contoocook Valley,112,Antrim Elementary School,22215,0,40 - 45,27,25,27,20,48,52,NULL
2016,sch,rea,Regular,Contoocook Valley,112,Antrim Elementary School,22215,3,20 - 25,30,30,22,17,39,61,2412
2016,sch,rea,Regular,Contoocook Valley,112,Antrim Elementary School,22215,4,20 - 25,24,19,33,24,57,43,2470
2016,sch,sci,Regular,Contoocook Valley,112,Antrim Elementary School,22215,0,20 - 25,19,48,33,<10,33,67,NULL
2016,sch,sci,Regular,Contoocook Valley,112,Antrim Elementary School,22215,4,20 - 25,19,48,33,<10,33,67,NULL
2016,sch,mat,Regular,Contoocook Valley,112,Conval Regional High School,22290,0,175 - 180,17,44,31,<10,39,61,NULL
2016,sch,mat,Regular,Contoocook Valley,112,Conval Regional High School,22290,11,175 - 180,17,44,31,<10,39,61,504
2016,sch,rea,Regular,Contoocook Valley,112,Conval Regional High School,22290,0,175 - 180,10,21,55,14,69,31,NULL
2016,sch,rea,Regular,Contoocook Valley,112,Conval Regional High School,22290,11,175 - 180,10,21,55,14,69,31,527
2016,sch,sci,Regular,Contoocook Valley,112,Conval Regional High School,22290,0,175 - 180,17,52,30,<10,31,69,NULL
2016,sch,sci,Regular,Contoocook Valley,112,Conval Regional High School,22290,11,175 - 180,17,52,30,<10,31,69,NULL
2016,sch,mat,Regular,Contoocook Valley,112,Dublin Consolidated School,22230,0,25 - 30,45,14,28,14,41,59,NULL
2016,sch,mat,Regular,Contoocook Valley,112,Dublin Consolidated School,22230,3,15 - 20,40,<10,40,13,53,47,2427
2016,sch,mat,Regular,Contoocook Valley,112,Dublin Consolidated School,22230,4, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2016,sch,mat,Regular,Contoocook Valley,112,Dublin Consolidated School,22230,5, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2016,sch,rea,Regular,Contoocook Valley,112,Dublin Consolidated School,22230,0,25 - 30,24,17,28,31,59,41,NULL
2016,sch,rea,Regular,Contoocook Valley,112,Dublin Consolidated School,22230,3,15 - 20,20,33,13,33,47,53,2446
2016,sch,rea,Regular,Contoocook Valley,112,Dublin Consolidated School,22230,4, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2016,sch,rea,Regular,Contoocook Valley,112,Dublin Consolidated School,22230,5, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2016,sch,sci,Regular,Contoocook Valley,112,Dublin Consolidated School,22230,0, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2016,sch,sci,Regular,Contoocook Valley,112,Dublin Consolidated School,22230,4, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2016,sch,mat,Regular,Contoocook Valley,112,Francestown Elementary School,22245,0,20 - 25,29,46,21,<10,25,75,NULL
2016,sch,mat,Regular,Contoocook Valley,112,Francestown Elementary School,22245,3,15 - 20,40,33,20,<10,27,73,2405
2016,sch,mat,Regular,Contoocook Valley,112,Francestown Elementary School,22245,4, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2016,sch,rea,Regular,Contoocook Valley,112,Francestown Elementary School,22245,0,20 - 25,25,42,17,17,33,67,NULL
2016,sch,rea,Regular,Contoocook Valley,112,Francestown Elementary School,22245,3,15 - 20,33,47,<10,13,20,80,2404
2016,sch,rea,Regular,Contoocook Valley,112,Francestown Elementary School,22245,4, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2016,sch,sci,Regular,Contoocook Valley,112,Francestown Elementary School,22245,0, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2016,sch,sci,Regular,Contoocook Valley,112,Francestown Elementary School,22245,4, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2016,sch,mat,Regular,Contoocook Valley,112,Great Brook School,22210,0,225 - 230,28,32,21,18,40,60,NULL
2016,sch,mat,Regular,Contoocook Valley,112,Great Brook School,22210,5,45 - 50,36,34,17,13,30,70,2474
2016,sch,mat,Regular,Contoocook Valley,112,Great Brook School,22210,6,60 - 65,49,25,15,11,26,74,2481
2016,sch,mat,Regular,Contoocook Valley,112,Great Brook School,22210,7,65 - 70,24,37,30,<10,39,61,2538
2016,sch,mat,Regular,Contoocook Valley,112,Great Brook School,22210,8,50 - 55,<10,31,22,43,65,35,2624
2016,sch,rea,Regular,Contoocook Valley,112,Great Brook School,22210,0,225 - 230,21,24,36,18,55,45,NULL
2016,sch,rea,Regular,Contoocook Valley,112,Great Brook School,22210,5,45 - 50,21,15,40,23,64,36,2509
2016,sch,rea,Regular,Contoocook Valley,112,Great Brook School,22210,6,60 - 65,36,25,16,23,39,61,2509
2016,sch,rea,Regular,Contoocook Valley,112,Great Brook School,22210,7,65 - 70,19,27,39,15,54,46,2555
2016,sch,rea,Regular,Contoocook Valley,112,Great Brook School,22210,8,50 - 55,<10,28,52,13,65,35,2586
2016,sch,sci,Regular,Contoocook Valley,112,Great Brook School,22210,0,55 - 60,12,78,10,<10,10,90,NULL
2016,sch,sci,Regular,Contoocook Valley,112,Great Brook School,22210,8,55 - 60,12,78,10,<10,10,90,NULL
2016,sch,mat,Regular,Contoocook Valley,112,Greenfield Elementary School,22250,0,35 - 40,11,41,30,19,49,51,NULL
2016,sch,mat,Regular,Contoocook Valley,112,Greenfield Elementary School,22250,3,15 - 20,12,29,24,35,59,41,2467
2016,sch,mat,Regular,Contoocook Valley,112,Greenfield Elementary School,22250,4,20 - 25,10,50,35,<10,40,60,2474
2016,sch,rea,Regular,Contoocook Valley,112,Greenfield Elementary School,22250,0,35 - 40,19,19,44,17,61,39,NULL
2016,sch,rea,Regular,Contoocook Valley,112,Greenfield Elementary School,22250,3,15 - 20,13,19,38,31,69,31,2457
2016,sch,rea,Regular,Contoocook Valley,112,Greenfield Elementary School,22250,4,20 - 25,25,20,50,<10,55,45,2471
2016,sch,sci,Regular,Contoocook Valley,112,Greenfield Elementary School,22250,0,20 - 25,<10,45,50,<10,50,50,NULL
2016,sch,sci,Regular,Contoocook Valley,112,Greenfield Elementary School,22250,4,20 - 25,<10,45,50,<10,50,50,NULL
2016,sch,mat,Regular,Contoocook Valley,112,Hancock Elementary School,22260,0,15 - 20,<10,26,53,21,74,26,NULL
2016,sch,mat,Regular,Contoocook Valley,112,Hancock Elementary School,22260,3,15-Oct,<10,27,45,27,73,27,2471
2016,sch,mat,Regular,Contoocook Valley,112,Hancock Elementary School,22260,4, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2016,sch,rea,Regular,Contoocook Valley,112,Hancock Elementary School,22260,0,15 - 20,<10,<10,58,42,>90,<10,NULL
2016,sch,rea,Regular,Contoocook Valley,112,Hancock Elementary School,22260,3,15-Oct,<10,<10,73,27,>90,<10,2476
2016,sch,rea,Regular,Contoocook Valley,112,Hancock Elementary School,22260,4, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2016,sch,sci,Regular,Contoocook Valley,112,Hancock Elementary School,22260,0, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2016,sch,sci,Regular,Contoocook Valley,112,Hancock Elementary School,22260,4, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2016,sch,mat,Regular,Contoocook Valley,112,Peterborough Elementary School,22310,0,90 - 95,22,36,29,13,41,59,NULL
2016,sch,mat,Regular,Contoocook Valley,112,Peterborough Elementary School,22310,3,45 - 50,18,38,33,11,44,56,2434
2016,sch,mat,Regular,Contoocook Valley,112,Peterborough Elementary School,22310,4,45 - 50,27,35,24,14,39,61,2463
2016,sch,rea,Regular,Contoocook Valley,112,Peterborough Elementary School,22310,0,90 - 95,19,26,30,26,55,45,NULL
2016,sch,rea,Regular,Contoocook Valley,112,Peterborough Elementary School,22310,3,45 - 50,11,29,29,31,60,40,2451
2016,sch,rea,Regular,Contoocook Valley,112,Peterborough Elementary School,22310,4,45 - 50,27,22,31,20,51,49,2473
2016,sch,sci,Regular,Contoocook Valley,112,Peterborough Elementary School,22310,0,45 - 50,10,41,49,<10,49,51,NULL
2016,sch,sci,Regular,Contoocook Valley,112,Peterborough Elementary School,22310,4,45 - 50,10,41,49,<10,49,51,NULL
2016,sch,mat,Regular,Contoocook Valley,112,Pierce Elementary School,22225,0,20 - 25,54,21,17,<10,25,75,NULL
2016,sch,mat,Regular,Contoocook Valley,112,Pierce Elementary School,22225,3,15 - 20,53,20,13,13,27,73,2361
2016,sch,mat,Regular,Contoocook Valley,112,Pierce Elementary School,22225,4, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2016,sch,rea,Regular,Contoocook Valley,112,Pierce Elementary School,22225,0,20 - 25,52,13,22,13,35,65,NULL
2016,sch,rea,Regular,Contoocook Valley,112,Pierce Elementary School,22225,3,15-Oct,43,21,29,<10,36,64,2383
2016,sch,rea,Regular,Contoocook Valley,112,Pierce Elementary School,22225,4, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2016,sch,sci,Regular,Contoocook Valley,112,Pierce Elementary School,22225,0, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2016,sch,sci,Regular,Contoocook Valley,112,Pierce Elementary School,22225,4, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2016,sch,mat,Regular,Contoocook Valley,112,South Meadow School,22295,0,390 - 395,24,39,21,16,37,63,NULL
2016,sch,mat,Regular,Contoocook Valley,112,South Meadow School,22295,5,90 - 95,25,39,20,16,37,63,2504
2016,sch,mat,Regular,Contoocook Valley,112,South Meadow School,22295,6,95 - 100,23,37,23,16,39,61,2530
2016,sch,mat,Regular,Contoocook Valley,112,South Meadow School,22295,7,90 - 95,19,47,20,13,33,67,2542
2016,sch,mat,Regular,Contoocook Valley,112,South Meadow School,22295,8,105 - 110,26,34,22,18,40,60,2571
2016,sch,rea,Regular,Contoocook Valley,112,South Meadow School,22295,0,390 - 395,15,22,39,24,63,37,NULL
2016,sch,rea,Regular,Contoocook Valley,112,South Meadow School,22295,5,90 - 95,19,16,36,29,65,35,2530
2016,sch,rea,Regular,Contoocook Valley,112,South Meadow School,22295,6,95 - 100,15,19,41,24,66,34,2556
2016,sch,rea,Regular,Contoocook Valley,112,South Meadow School,22295,7,90 - 95,16,28,40,16,56,44,2562
2016,sch,rea,Regular,Contoocook Valley,112,South Meadow School,22295,8,105 - 110,<10,26,37,27,64,36,2606
2016,sch,sci,Regular,Contoocook Valley,112,South Meadow School,22295,0,100 - 105,16,59,25,<10,25,75,NULL
2016,sch,sci,Regular,Contoocook Valley,112,South Meadow School,22295,8,100 - 105,16,59,25,<10,25,75,NULL
2016,sch,mat,Regular,Contoocook Valley,112,Temple Elementary School,22330,0,20 - 25,<10,32,41,18,59,41,NULL
2016,sch,mat,Regular,Contoocook Valley,112,Temple Elementary School,22330,3,15 - 20,<10,27,53,13,67,33,2454
2016,sch,mat,Regular,Contoocook Valley,112,Temple Elementary School,22330,4, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2016,sch,rea,Regular,Contoocook Valley,112,Temple Elementary School,22330,0,20 - 25,<10,18,41,32,73,27,NULL
2016,sch,rea,Regular,Contoocook Valley,112,Temple Elementary School,22330,3,15 - 20,<10,20,40,33,73,27,2462
2016,sch,rea,Regular,Contoocook Valley,112,Temple Elementary School,22330,4, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2016,sch,sci,Regular,Contoocook Valley,112,Temple Elementary School,22330,0, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2016,sch,sci,Regular,Contoocook Valley,112,Temple Elementary School,22330,4, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2016,sch,mat,Regular,Conway,113,A. Crosby Kennett Middle School,27010,0,265 - 270,22,36,27,15,42,58,NULL
2016,sch,mat,Regular,Conway,113,A. Crosby Kennett Middle School,27010,7,130 - 135,13,32,38,17,55,45,2566
2016,sch,mat,Regular,Conway,113,A. Crosby Kennett Middle School,27010,8,135 - 140,31,39,17,13,30,70,2543
2016,sch,rea,Regular,Conway,113,A. Crosby Kennett Middle School,27010,0,260 - 265,21,37,34,<10,42,58,NULL
2016,sch,rea,Regular,Conway,113,A. Crosby Kennett Middle School,27010,7,130 - 135,17,35,35,13,48,52,2551
2016,sch,rea,Regular,Conway,113,A. Crosby Kennett Middle School,27010,8,130 - 135,26,38,32,<10,36,64,2537
2016,sch,sci,Regular,Conway,113,A. Crosby Kennett Middle School,27010,0,135 - 140,36,52,12,<10,12,88,NULL
2016,sch,sci,Regular,Conway,113,A. Crosby Kennett Middle School,27010,8,135 - 140,36,52,12,<10,12,88,NULL
2016,sch,mat,Regular,Conway,113,Conway Elementary School,20340,0,145 - 150,20,35,29,16,46,54,NULL
2016,sch,mat,Regular,Conway,113,Conway Elementary School,20340,3,30 - 35,<10,26,48,19,68,32,2457
2016,sch,mat,Regular,Conway,113,Conway Elementary School,20340,4,35 - 40,15,46,33,<10,38,62,2468
2016,sch,mat,Regular,Conway,113,Conway Elementary School,20340,5,35 - 40,22,38,16,24,41,59,2516
2016,sch,mat,Regular,Conway,113,Conway Elementary School,20340,6,40 - 45,33,28,23,18,40,60,2520
2016,sch,rea,Regular,Conway,113,Conway Elementary School,20340,0,145 - 150,24,27,27,22,49,51,NULL
2016,sch,rea,Regular,Conway,113,Conway Elementary School,20340,3,30 - 35,19,23,26,32,58,42,2439
2016,sch,rea,Regular,Conway,113,Conway Elementary School,20340,4,35 - 40,36,23,23,18,41,59,2452
2016,sch,rea,Regular,Conway,113,Conway Elementary School,20340,5,35 - 40,24,27,27,22,49,51,2518
2016,sch,rea,Regular,Conway,113,Conway Elementary School,20340,6,40 - 45,15,35,30,20,50,50,2529
2016,sch,sci,Regular,Conway,113,Conway Elementary School,20340,0,35 - 40,21,49,31,<10,31,69,NULL
2016,sch,sci,Regular,Conway,113,Conway Elementary School,20340,4,35 - 40,21,49,31,<10,31,69,NULL
2016,sch,mat,Regular,Conway,113,John H. Fuller School,20335,0,115 - 120,20,28,33,19,52,48,NULL
2016,sch,mat,Regular,Conway,113,John H. Fuller School,20335,3,30 - 35,30,33,33,<10,37,63,2404
2016,sch,mat,Regular,Conway,113,John H. Fuller School,20335,4,30 - 35,16,32,32,19,52,48,2485
2016,sch,mat,Regular,Conway,113,John H. Fuller School,20335,5,25 - 30,<10,34,21,38,59,41,2538
2016,sch,mat,Regular,Conway,113,John H. Fuller School,20335,6,25 - 30,26,11,48,15,63,37,2544
2016,sch,rea,Regular,Conway,113,John H. Fuller School,20335,0,115 - 120,22,20,35,23,58,42,NULL
2016,sch,rea,Regular,Conway,113,John H. Fuller School,20335,3,30 - 35,37,23,33,<10,40,60,2399
2016,sch,rea,Regular,Conway,113,John H. Fuller School,20335,4,30 - 35,23,19,23,35,58,42,2494
2016,sch,rea,Regular,Conway,113,John H. Fuller School,20335,5,30 - 35,13,13,43,30,73,27,2535
2016,sch,rea,Regular,Conway,113,John H. Fuller School,20335,6,25 - 30,15,26,41,19,59,41,2555
2016,sch,sci,Regular,Conway,113,John H. Fuller School,20335,0,30 - 35,16,41,44,<10,44,56,NULL
2016,sch,sci,Regular,Conway,113,John H. Fuller School,20335,4,30 - 35,16,41,44,<10,44,56,NULL
2016,sch,mat,Regular,Conway,113,Kennett High School,20345,0,150 - 155,22,35,28,14,42,58,NULL
2016,sch,mat,Regular,Conway,113,Kennett High School,20345,11,150 - 155,22,35,28,14,42,58,511
2016,sch,rea,Regular,Conway,113,Kennett High School,20345,0,150 - 155,19,18,48,14,63,37,NULL
2016,sch,rea,Regular,Conway,113,Kennett High School,20345,11,150 - 155,19,18,48,14,63,37,517
2016,sch,sci,Regular,Conway,113,Kennett High School,20345,0,130 - 135,43,39,17,<10,17,83,NULL
2016,sch,sci,Regular,Conway,113,Kennett High School,20345,11,130 - 135,43,39,17,<10,17,83,NULL
2016,sch,mat,Regular,Conway,113,Pine Tree Elementary School,20330,0,145 - 150,12,40,30,17,48,52,NULL
2016,sch,mat,Regular,Conway,113,Pine Tree Elementary School,20330,3,35 - 40,<10,33,33,26,59,41,2456
2016,sch,mat,Regular,Conway,113,Pine Tree Elementary School,20330,4,35 - 40,24,42,24,11,34,66,2462
2016,sch,mat,Regular,Conway,113,Pine Tree Elementary School,20330,5,35 - 40,<10,34,47,18,66,34,2542
2016,sch,mat,Regular,Conway,113,Pine Tree Elementary School,20330,6,30 - 35,18,53,15,15,29,71,2522
2016,sch,rea,Regular,Conway,113,Pine Tree Elementary School,20330,0,145 - 150,12,30,42,16,58,42,NULL
2016,sch,rea,Regular,Conway,113,Pine Tree Elementary School,20330,3,35 - 40,13,37,32,18,50,50,2436
2016,sch,rea,Regular,Conway,113,Pine Tree Elementary School,20330,4,35 - 40,26,26,39,<10,47,53,2459
2016,sch,rea,Regular,Conway,113,Pine Tree Elementary School,20330,5,35 - 40,<10,16,58,26,84,16,2545
2016,sch,rea,Regular,Conway,113,Pine Tree Elementary School,20330,6,30 - 35,<10,41,38,12,50,50,2535
2016,sch,sci,Regular,Conway,113,Pine Tree Elementary School,20330,0,35 - 40,13,51,36,<10,36,64,NULL
2016,sch,sci,Regular,Conway,113,Pine Tree Elementary School,20330,4,35 - 40,13,51,36,<10,36,64,NULL
2016,sch,mat,Regular,Cornish,115,Cornish Elementary School,20175,0,60 - 65,17,37,25,21,46,54,NULL
2016,sch,mat,Regular,Cornish,115,Cornish Elementary School,20175,3, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2016,sch,mat,Regular,Cornish,115,Cornish Elementary School,20175,4, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2016,sch,mat,Regular,Cornish,115,Cornish Elementary School,20175,5, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2016,sch,mat,Regular,Cornish,115,Cornish Elementary School,20175,6, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2016,sch,mat,Regular,Cornish,115,Cornish Elementary School,20175,7,15 - 20,25,31,31,13,44,56,2550
2016,sch,mat,Regular,Cornish,115,Cornish Elementary School,20175,8,15-Oct,17,42,17,25,42,58,2584
2016,sch,rea,Regular,Cornish,115,Cornish Elementary School,20175,0,60 - 65,14,19,40,27,67,33,NULL
2016,sch,rea,Regular,Cornish,115,Cornish Elementary School,20175,3, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2016,sch,rea,Regular,Cornish,115,Cornish Elementary School,20175,4, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2016,sch,rea,Regular,Cornish,115,Cornish Elementary School,20175,5, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2016,sch,rea,Regular,Cornish,115,Cornish Elementary School,20175,6, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2016,sch,rea,Regular,Cornish,115,Cornish Elementary School,20175,7,15 - 20,<10,25,50,19,69,31,2598
2016,sch,rea,Regular,Cornish,115,Cornish Elementary School,20175,8,15-Oct,<10,25,50,17,67,33,2603
2016,sch,sci,Regular,Cornish,115,Cornish Elementary School,20175,0,20 - 25,23,50,18,<10,27,73,NULL
2016,sch,sci,Regular,Cornish,115,Cornish Elementary School,20175,4, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2016,sch,sci,Regular,Cornish,115,Cornish Elementary School,20175,8,15-Oct,25,50,25,<10,25,75,NULL
2016,sch,mat,Regular,Croydon,117,Croydon Village School,21960,0,15-Oct,<10,33,25,33,58,42,NULL
2016,sch,mat,Regular,Croydon,117,Croydon Village School,21960,3, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2016,sch,mat,Regular,Croydon,117,Croydon Village School,21960,4, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2016,sch,rea,Regular,Croydon,117,Croydon Village School,21960,0,15-Oct,17,17,33,33,67,33,NULL
2016,sch,rea,Regular,Croydon,117,Croydon Village School,21960,3, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2016,sch,rea,Regular,Croydon,117,Croydon Village School,21960,4, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
