yearid,replevel,subject,DenominatorType,disname,discode,schname,schcode,grade,NumberStudents,plevel1,plevel2,plevel3,plevel4,pAboveprof,pBelowProf,AvgScore
2013,sch,mat,Regular,Alton,15,Alton Central School (Elem),22480,7,70 - 75,<10,26,39,27,66,34,745
2013,sch,mat,Regular,Alton,15,Alton Central School (Elem),22480,8,55 - 60,<10,16,55,19,74,24,844
2013,sch,rea,Regular,Alton,15,Alton Central School (Elem),22480,0,335 - 340,<10,17,60,20,80,20,NULL
2013,sch,rea,Regular,Alton,15,Alton Central School (Elem),22480,3,50 - 55,11,17,56,17,72,28,346
2013,sch,rea,Regular,Alton,15,Alton Central School (Elem),22480,4,55 - 60,<10,23,57,18,75,25,447
2013,sch,rea,Regular,Alton,15,Alton Central School (Elem),22480,5,45 - 50,<10,<10,65,26,>90,<10,550
2013,sch,rea,Regular,Alton,15,Alton Central School (Elem),22480,6,55 - 60,<10,<10,75,15,89,11,650
2013,sch,rea,Regular,Alton,15,Alton Central School (Elem),22480,7,70 - 75,<10,21,51,23,74,26,749
2013,sch,rea,Regular,Alton,15,Alton Central School (Elem),22480,8,55 - 60,<10,21,59,21,79,21,851
2013,sch,sci,Regular,Alton,15,Alton Central School (Elem),22480,0,120 - 125,10,47,43,<10,43,57,NULL
2013,sch,sci,Regular,Alton,15,Alton Central School (Elem),22480,4,60 - 65,<10,34,62,<10,62,38,443
2013,sch,sci,Regular,Alton,15,Alton Central School (Elem),22480,8,55 - 60,17,59,24,<10,24,76,835
2013,sch,mat,Regular,Amherst,17,Amherst Middle School,21745,0,525 - 530,<10,11,46,36,81,18,NULL
2013,sch,mat,Regular,Amherst,17,Amherst Middle School,21745,6,140 - 145,<10,<10,38,53,>90,<10,653
2013,sch,mat,Regular,Amherst,17,Amherst Middle School,21745,7,175 - 180,<10,16,44,31,75,25,747
2013,sch,mat,Regular,Amherst,17,Amherst Middle School,21745,8,210 - 215,<10,12,52,28,81,19,847
2013,sch,rea,Regular,Amherst,17,Amherst Middle School,21745,0,525 - 530,<10,<10,53,39,>90,<10,NULL
2013,sch,rea,Regular,Amherst,17,Amherst Middle School,21745,6,140 - 145,<10,<10,46,45,>90,<10,657
2013,sch,rea,Regular,Amherst,17,Amherst Middle School,21745,7,175 - 180,<10,<10,56,35,>90,<10,756
2013,sch,rea,Regular,Amherst,17,Amherst Middle School,21745,8,210 - 215,<10,<10,54,39,>90,<10,856
2013,sch,sci,Regular,Amherst,17,Amherst Middle School,21745,0,210 - 215,<10,43,48,<10,49,51,NULL
2013,sch,sci,Regular,Amherst,17,Amherst Middle School,21745,8,210 - 215,<10,43,48,<10,49,51,839
2013,sch,mat,Regular,Amherst,17,Clark-Wilkins School,21750,0,385 - 390,<10,<10,45,40,86,15,NULL
2013,sch,mat,Regular,Amherst,17,Clark-Wilkins School,21750,3,120 - 125,<10,<10,52,36,88,12,350
2013,sch,mat,Regular,Amherst,17,Clark-Wilkins School,21750,4,130 - 135,<10,<10,42,45,88,12,453
2013,sch,mat,Regular,Amherst,17,Clark-Wilkins School,21750,5,130 - 135,<10,10,42,39,81,19,549
2013,sch,rea,Regular,Amherst,17,Clark-Wilkins School,21750,0,385 - 390,<10,<10,51,38,89,11,NULL
2013,sch,rea,Regular,Amherst,17,Clark-Wilkins School,21750,3,120 - 125,<10,<10,60,29,89,11,352
2013,sch,rea,Regular,Amherst,17,Clark-Wilkins School,21750,4,130 - 135,<10,<10,51,41,>90,<10,453
2013,sch,rea,Regular,Amherst,17,Clark-Wilkins School,21750,5,130 - 135,<10,10,43,44,87,13,554
2013,sch,sci,Regular,Amherst,17,Clark-Wilkins School,21750,0,135 - 140,<10,29,67,<10,68,32,NULL
2013,sch,sci,Regular,Amherst,17,Clark-Wilkins School,21750,4,135 - 140,<10,29,67,<10,68,32,444
2013,sch,mat,Regular,Andover,19,Andover Elementary School,22130,0,140 - 145,<10,13,64,17,80,19,NULL
2013,sch,mat,Regular,Andover,19,Andover Elementary School,22130,3,30 - 35,<10,13,66,13,78,22,346
2013,sch,mat,Regular,Andover,19,Andover Elementary School,22130,4,15 - 20,24,12,47,18,65,35,443
2013,sch,mat,Regular,Andover,19,Andover Elementary School,22130,5,20 - 25,<10,<10,46,50,>90,<10,552
2013,sch,mat,Regular,Andover,19,Andover Elementary School,22130,6,30 - 35,<10,17,80,<10,83,17,644
2013,sch,mat,Regular,Andover,19,Andover Elementary School,22130,7,15 - 20,<10,<10,83,<10,89,11,744
2013,sch,mat,Regular,Andover,19,Andover Elementary School,22130,8,20 - 25,<10,21,54,17,71,25,843
2013,sch,rea,Regular,Andover,19,Andover Elementary School,22130,0,140 - 145,<10,13,64,18,83,18,NULL
2013,sch,rea,Regular,Andover,19,Andover Elementary School,22130,3,30 - 35,<10,<10,69,16,84,16,349
2013,sch,rea,Regular,Andover,19,Andover Elementary School,22130,4,15 - 20,12,18,59,12,71,29,444
2013,sch,rea,Regular,Andover,19,Andover Elementary School,22130,5,20 - 25,<10,<10,64,36,>90,<10,555
2013,sch,rea,Regular,Andover,19,Andover Elementary School,22130,6,30 - 35,<10,33,60,<10,67,33,647
2013,sch,rea,Regular,Andover,19,Andover Elementary School,22130,7,15 - 20,<10,22,56,17,72,28,747
2013,sch,rea,Regular,Andover,19,Andover Elementary School,22130,8,20 - 25,<10,<10,75,25,>90,<10,854
2013,sch,sci,Regular,Andover,19,Andover Elementary School,22130,0,45 - 50,11,48,41,<10,41,59,NULL
2013,sch,sci,Regular,Andover,19,Andover Elementary School,22130,4,20 - 25,10,48,43,<10,43,57,438
2013,sch,sci,Regular,Andover,19,Andover Elementary School,22130,8,25 - 30,12,48,40,<10,40,60,836
2013,sch,mat,Regular,Ashland,23,Ashland Elementary School,20010,0,105 - 110,15,15,58,12,70,30,NULL
2013,sch,mat,Regular,Ashland,23,Ashland Elementary School,20010,3,15 - 20,17,17,50,17,67,33,343
2013,sch,mat,Regular,Ashland,23,Ashland Elementary School,20010,4,15 - 20,18,<10,59,18,77,24,445
2013,sch,mat,Regular,Ashland,23,Ashland Elementary School,20010,5,15 - 20,38,13,44,<10,50,50,538
2013,sch,mat,Regular,Ashland,23,Ashland Elementary School,20010,6,15-Oct,<10,14,57,21,79,21,647
2013,sch,mat,Regular,Ashland,23,Ashland Elementary School,20010,7,15 - 20,11,21,58,11,68,32,744
2013,sch,mat,Regular,Ashland,23,Ashland Elementary School,20010,8,20 - 25,<10,17,74,<10,78,22,844
2013,sch,rea,Regular,Ashland,23,Ashland Elementary School,20010,0,105 - 110,<10,14,51,32,82,18,NULL
2013,sch,rea,Regular,Ashland,23,Ashland Elementary School,20010,3,15 - 20,<10,22,39,39,78,22,352
2013,sch,rea,Regular,Ashland,23,Ashland Elementary School,20010,4,15 - 20,<10,35,41,24,65,35,448
2013,sch,rea,Regular,Ashland,23,Ashland Elementary School,20010,5,15 - 20,19,<10,63,19,81,19,548
2013,sch,rea,Regular,Ashland,23,Ashland Elementary School,20010,6,15-Oct,<10,<10,57,36,>90,<10,653
2013,sch,rea,Regular,Ashland,23,Ashland Elementary School,20010,7,15 - 20,<10,11,74,11,84,16,752
2013,sch,rea,Regular,Ashland,23,Ashland Elementary School,20010,8,20 - 25,<10,<10,35,57,>90,<10,856
2013,sch,sci,Regular,Ashland,23,Ashland Elementary School,20010,0,35 - 40,<10,40,50,<10,53,47,NULL
2013,sch,sci,Regular,Ashland,23,Ashland Elementary School,20010,4,15 - 20,12,29,59,<10,59,41,441
2013,sch,sci,Regular,Ashland,23,Ashland Elementary School,20010,8,20 - 25,<10,48,43,<10,48,52,839
2013,sch,mat,Regular,Auburn,29,Auburn Village School,20530,0,400 - 405,<10,15,47,34,81,19,NULL
2013,sch,mat,Regular,Auburn,29,Auburn Village School,20530,3,65 - 70,<10,19,45,31,76,24,348
2013,sch,mat,Regular,Auburn,29,Auburn Village School,20530,4,65 - 70,<10,<10,50,38,88,12,451
2013,sch,mat,Regular,Auburn,29,Auburn Village School,20530,5,65 - 70,<10,<10,49,39,88,12,551
2013,sch,mat,Regular,Auburn,29,Auburn Village School,20530,6,60 - 65,<10,13,47,39,86,14,650
2013,sch,mat,Regular,Auburn,29,Auburn Village School,20530,7,65 - 70,<10,16,35,41,77,24,748
2013,sch,mat,Regular,Auburn,29,Auburn Village School,20530,8,70 - 75,<10,22,57,16,73,27,845
2013,sch,rea,Regular,Auburn,29,Auburn Village School,20530,0,400 - 405,<10,14,64,21,85,15,NULL
2013,sch,rea,Regular,Auburn,29,Auburn Village School,20530,3,65 - 70,<10,15,58,25,84,16,351
2013,sch,rea,Regular,Auburn,29,Auburn Village School,20530,4,65 - 70,<10,15,58,24,82,18,450
2013,sch,rea,Regular,Auburn,29,Auburn Village School,20530,5,65 - 70,<10,<10,59,32,>90,<10,552
2013,sch,rea,Regular,Auburn,29,Auburn Village School,20530,6,60 - 65,<10,13,77,11,88,13,650
2013,sch,rea,Regular,Auburn,29,Auburn Village School,20530,7,65 - 70,<10,16,69,15,84,16,751
2013,sch,rea,Regular,Auburn,29,Auburn Village School,20530,8,70 - 75,<10,16,66,18,84,16,850
2013,sch,sci,Regular,Auburn,29,Auburn Village School,20530,0,145 - 150,14,41,46,<10,46,54,NULL
2013,sch,sci,Regular,Auburn,29,Auburn Village School,20530,4,65 - 70,10,29,61,<10,61,39,442
2013,sch,sci,Regular,Auburn,29,Auburn Village School,20530,8,75 - 80,17,51,32,<10,32,68,836
2013,sch,mat,Regular,Barnstead,31,Barnstead Elementary School,22485,0,300 - 305,10,17,45,28,73,27,NULL
2013,sch,mat,Regular,Barnstead,31,Barnstead Elementary School,22485,3,50 - 55,11,11,54,24,78,22,346
2013,sch,mat,Regular,Barnstead,31,Barnstead Elementary School,22485,4,35 - 40,<10,14,41,46,87,14,453
2013,sch,mat,Regular,Barnstead,31,Barnstead Elementary School,22485,5,50 - 55,<10,11,46,33,80,20,547
2013,sch,mat,Regular,Barnstead,31,Barnstead Elementary School,22485,6,35 - 40,<10,18,51,23,74,26,646
2013,sch,mat,Regular,Barnstead,31,Barnstead Elementary School,22485,7,55 - 60,15,20,37,27,64,36,745
2013,sch,mat,Regular,Barnstead,31,Barnstead Elementary School,22485,8,60 - 65,10,26,44,20,64,36,844
2013,sch,rea,Regular,Barnstead,31,Barnstead Elementary School,22485,0,300 - 305,<10,16,55,22,77,23,NULL
2013,sch,rea,Regular,Barnstead,31,Barnstead Elementary School,22485,3,50 - 55,19,<10,65,<10,74,26,345
2013,sch,rea,Regular,Barnstead,31,Barnstead Elementary School,22485,4,35 - 40,<10,16,41,43,84,16,453
2013,sch,rea,Regular,Barnstead,31,Barnstead Elementary School,22485,5,50 - 55,<10,20,54,20,74,26,548
2013,sch,rea,Regular,Barnstead,31,Barnstead Elementary School,22485,6,35 - 40,10,26,62,<10,64,36,643
2013,sch,rea,Regular,Barnstead,31,Barnstead Elementary School,22485,7,55 - 60,<10,14,51,31,81,19,751
2013,sch,rea,Regular,Barnstead,31,Barnstead Elementary School,22485,8,60 - 65,<10,13,56,28,84,16,852
2013,sch,sci,Regular,Barnstead,31,Barnstead Elementary School,22485,0,95 - 100,<10,40,50,<10,53,47,NULL
2013,sch,sci,Regular,Barnstead,31,Barnstead Elementary School,22485,4,35 - 40,<10,31,67,<10,67,33,443
2013,sch,sci,Regular,Barnstead,31,Barnstead Elementary School,22485,8,60 - 65,10,45,40,<10,45,55,838
2013,sch,mat,Regular,Barrington,33,Barrington Elementary School,22045,0,305 - 310,<10,13,51,29,80,20,NULL
2013,sch,mat,Regular,Barrington,33,Barrington Elementary School,22045,3,100 - 105,<10,13,58,28,86,14,349
2013,sch,mat,Regular,Barrington,33,Barrington Elementary School,22045,4,100 - 105,<10,12,49,30,79,21,449
2013,sch,mat,Regular,Barrington,33,Barrington Elementary School,22045,5,105 - 110,11,14,46,28,75,26,547
2013,sch,rea,Regular,Barrington,33,Barrington Elementary School,22045,0,305 - 310,<10,16,68,13,81,18,NULL
2013,sch,rea,Regular,Barrington,33,Barrington Elementary School,22045,3,100 - 105,<10,10,74,15,89,11,350
2013,sch,rea,Regular,Barrington,33,Barrington Elementary School,22045,4,100 - 105,<10,20,62,14,76,23,446
2013,sch,rea,Regular,Barrington,33,Barrington Elementary School,22045,5,105 - 110,<10,19,69,10,79,21,547
2013,sch,sci,Regular,Barrington,33,Barrington Elementary School,22045,0,100 - 105,10,34,57,<10,57,43,NULL
2013,sch,sci,Regular,Barrington,33,Barrington Elementary School,22045,4,100 - 105,10,34,57,<10,57,43,441
2013,sch,mat,Regular,Barrington,33,Barrington Middle School,22030,0,330 - 335,15,16,49,19,68,32,NULL
2013,sch,mat,Regular,Barrington,33,Barrington Middle School,22030,5, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2013,sch,mat,Regular,Barrington,33,Barrington Middle School,22030,6,110 - 115,17,13,50,20,70,30,644
2013,sch,mat,Regular,Barrington,33,Barrington Middle School,22030,7,95 - 100,12,24,44,20,64,36,744
2013,sch,mat,Regular,Barrington,33,Barrington Middle School,22030,8,115 - 120,16,14,53,17,70,30,844
2013,sch,rea,Regular,Barrington,33,Barrington Middle School,22030,0,330 - 335,<10,14,59,22,80,20,NULL
2013,sch,rea,Regular,Barrington,33,Barrington Middle School,22030,5, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2013,sch,rea,Regular,Barrington,33,Barrington Middle School,22030,6,110 - 115,<10,15,62,15,77,23,648
2013,sch,rea,Regular,Barrington,33,Barrington Middle School,22030,7,95 - 100,<10,18,55,18,74,27,749
2013,sch,rea,Regular,Barrington,33,Barrington Middle School,22030,8,115 - 120,<10,<10,58,31,89,11,854
2013,sch,sci,Regular,Barrington,33,Barrington Middle School,22030,0,115 - 120,14,60,26,<10,26,74,NULL
2013,sch,sci,Regular,Barrington,33,Barrington Middle School,22030,8,115 - 120,14,60,26,<10,26,74,836
2013,sch,mat,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,0,160 - 165,<10,16,57,25,82,18,NULL
2013,sch,mat,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,3,25 - 30,<10,19,70,<10,78,22,345
2013,sch,mat,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,4,25 - 30,<10,16,64,20,84,16,448
2013,sch,mat,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,5,25 - 30,<10,<10,68,21,89,11,550
2013,sch,mat,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,6,30 - 35,<10,12,58,27,85,15,649
2013,sch,mat,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,7,25 - 30,<10,30,41,26,67,33,744
2013,sch,mat,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,8,20 - 25,<10,13,38,50,88,13,850
2013,sch,rea,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,0,160 - 165,<10,<10,57,32,89,11,NULL
2013,sch,rea,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,3,25 - 30,<10,<10,85,<10,>90,<10,351
2013,sch,rea,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,4,25 - 30,<10,16,68,12,80,20,447
2013,sch,rea,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,5,25 - 30,<10,14,64,21,86,14,550
2013,sch,rea,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,6,30 - 35,<10,<10,58,33,>90,<10,655
2013,sch,rea,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,7,25 - 30,<10,11,33,52,85,15,756
2013,sch,rea,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,8,20 - 25,<10,<10,33,67,>90,<10,866
2013,sch,sci,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,0,45 - 50,<10,51,45,<10,45,55,NULL
2013,sch,sci,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,4,20 - 25,<10,61,35,<10,35,65,439
2013,sch,sci,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,8,25 - 30,<10,42,54,<10,54,46,841
2013,sch,mat,Regular,Bath,39,Bath Village School,20860,0,35 - 40,<10,11,57,32,89,11,NULL
2013,sch,mat,Regular,Bath,39,Bath Village School,20860,3, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2013,sch,mat,Regular,Bath,39,Bath Village School,20860,4, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2013,sch,mat,Regular,Bath,39,Bath Village School,20860,5, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2013,sch,mat,Regular,Bath,39,Bath Village School,20860,6, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2013,sch,mat,Regular,Bath,39,Bath Village School,20860,7, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2013,sch,rea,Regular,Bath,39,Bath Village School,20860,0,35 - 40,<10,14,70,16,87,14,NULL
2013,sch,rea,Regular,Bath,39,Bath Village School,20860,3, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2013,sch,rea,Regular,Bath,39,Bath Village School,20860,4, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2013,sch,rea,Regular,Bath,39,Bath Village School,20860,5, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2013,sch,rea,Regular,Bath,39,Bath Village School,20860,6, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2013,sch,rea,Regular,Bath,39,Bath Village School,20860,7, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2013,sch,sci,Regular,Bath,39,Bath Village School,20860,0, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2013,sch,sci,Regular,Bath,39,Bath Village School,20860,4, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2013,sch,mat,Regular,Bedford,41,Bedford High School,28555,0,300 - 305,13,25,57,<10,62,37,NULL
2013,sch,mat,Regular,Bedford,41,Bedford High School,28555,11,300 - 305,13,25,57,<10,62,37,1142
2013,sch,rea,Regular,Bedford,41,Bedford High School,28555,0,300 - 305,<10,<10,45,46,>90,<10,NULL
2013,sch,rea,Regular,Bedford,41,Bedford High School,28555,11,300 - 305,<10,<10,45,46,>90,<10,1154
2013,sch,sci,Regular,Bedford,41,Bedford High School,28555,0,305 - 310,<10,35,56,<10,58,42,NULL
2013,sch,sci,Regular,Bedford,41,Bedford High School,28555,11,305 - 310,<10,35,56,<10,58,42,1140
2013,sch,mat,Regular,Bedford,41,McKelvie Intermediate School,21005,0,725 - 730,<10,<10,36,55,>90,<10,NULL
2013,sch,mat,Regular,Bedford,41,McKelvie Intermediate School,21005,6,365 - 370,<10,<10,35,56,>90,<10,654
2013,sch,mat,Regular,Bedford,41,McKelvie Intermediate School,21005,7,360 - 365,<10,<10,36,54,90,10,753
2013,sch,rea,Regular,Bedford,41,McKelvie Intermediate School,21005,0,725 - 730,<10,<10,64,30,>90,<10,NULL
2013,sch,rea,Regular,Bedford,41,McKelvie Intermediate School,21005,6,365 - 370,<10,<10,61,33,>90,<10,656
2013,sch,rea,Regular,Bedford,41,McKelvie Intermediate School,21005,7,360 - 365,<10,<10,66,27,>90,<10,754
2013,sch,mat,Regular,Bedford,41,Memorial School,20990,0,260 - 265,<10,<10,42,51,>90,<10,NULL
2013,sch,mat,Regular,Bedford,41,Memorial School,20990,3,85 - 90,<10,<10,45,47,>90,<10,352
2013,sch,mat,Regular,Bedford,41,Memorial School,20990,4,90 - 95,<10,<10,38,55,>90,<10,456
2013,sch,mat,Regular,Bedford,41,Memorial School,20990,5,85 - 90,<10,<10,44,51,>90,<10,554
2013,sch,rea,Regular,Bedford,41,Memorial School,20990,0,260 - 265,<10,<10,53,38,>90,10,NULL
2013,sch,rea,Regular,Bedford,41,Memorial School,20990,3,85 - 90,<10,<10,53,38,>90,<10,354
2013,sch,rea,Regular,Bedford,41,Memorial School,20990,4,90 - 95,<10,<10,47,42,89,11,453
2013,sch,rea,Regular,Bedford,41,Memorial School,20990,5,85 - 90,<10,<10,58,34,>90,<10,553
2013,sch,sci,Regular,Bedford,41,Memorial School,20990,0,95 - 100,<10,28,65,<10,67,33,NULL
2013,sch,sci,Regular,Bedford,41,Memorial School,20990,4,95 - 100,<10,28,65,<10,67,33,444
2013,sch,mat,Regular,Bedford,41,Peter Woodbury School,21000,0,335 - 340,<10,<10,33,61,>90,<10,NULL
2013,sch,mat,Regular,Bedford,41,Peter Woodbury School,21000,3,100 - 105,<10,<10,36,54,90,10,353
2013,sch,mat,Regular,Bedford,41,Peter Woodbury School,21000,4,110 - 115,<10,<10,28,67,>90,<10,458
2013,sch,mat,Regular,Bedford,41,Peter Woodbury School,21000,5,120 - 125,<10,<10,35,62,>90,<10,556
2013,sch,rea,Regular,Bedford,41,Peter Woodbury School,21000,0,335 - 340,<10,<10,55,39,>90,<10,NULL
2013,sch,rea,Regular,Bedford,41,Peter Woodbury School,21000,3,100 - 105,<10,<10,70,23,>90,<10,352
2013,sch,rea,Regular,Bedford,41,Peter Woodbury School,21000,4,110 - 115,<10,<10,46,51,>90,<10,457
2013,sch,rea,Regular,Bedford,41,Peter Woodbury School,21000,5,120 - 125,<10,<10,52,41,>90,<10,555
2013,sch,sci,Regular,Bedford,41,Peter Woodbury School,21000,0,115 - 120,<10,13,83,<10,86,15,NULL
2013,sch,sci,Regular,Bedford,41,Peter Woodbury School,21000,4,115 - 120,<10,13,83,<10,86,15,449
2013,sch,mat,Regular,Bedford,41,Riddle Brook School,27680,0,395 - 400,<10,<10,44,47,>90,<10,NULL
2013,sch,mat,Regular,Bedford,41,Riddle Brook School,27680,3,135 - 140,<10,<10,49,47,>90,<10,353
2013,sch,mat,Regular,Bedford,41,Riddle Brook School,27680,4,115 - 120,<10,<10,45,45,89,11,454
2013,sch,mat,Regular,Bedford,41,Riddle Brook School,27680,5,140 - 145,<10,<10,40,48,88,12,553
2013,sch,rea,Regular,Bedford,41,Riddle Brook School,27680,0,395 - 400,<10,<10,63,30,>90,<10,NULL
2013,sch,rea,Regular,Bedford,41,Riddle Brook School,27680,3,135 - 140,<10,<10,58,35,>90,<10,355
2013,sch,rea,Regular,Bedford,41,Riddle Brook School,27680,4,115 - 120,<10,<10,64,29,>90,<10,452
