yearid,replevel,subject,DenominatorType,disname,discode,schname,schcode,grade,NumberStudents,plevel1,plevel2,plevel3,plevel4,pAboveprof,pBelowProf,AvgScore
2014,sch,rea,Regular,Andover,19,Andover Elementary School,22130,4,30 - 35,<10,18,55,21,76,24,448
2014,sch,rea,Regular,Andover,19,Andover Elementary School,22130,5,15 - 20,<10,21,63,11,74,26,546
2014,sch,rea,Regular,Andover,19,Andover Elementary School,22130,6,20 - 25,<10,14,59,27,86,14,650
2014,sch,rea,Regular,Andover,19,Andover Elementary School,22130,7,30 - 35,<10,19,56,19,75,25,748
2014,sch,rea,Regular,Andover,19,Andover Elementary School,22130,8,15 - 20,<10,<10,56,33,89,11,853
2014,sch,mat,Regular,Ashland,23,Ashland Elementary School,20010,0,95 - 100,19,21,50,<10,59,41,NULL
2014,sch,mat,Regular,Ashland,23,Ashland Elementary School,20010,3,15-Oct,23,15,46,15,62,39,341
2014,sch,mat,Regular,Ashland,23,Ashland Elementary School,20010,4,15 - 20,17,33,39,11,50,50,441
2014,sch,mat,Regular,Ashland,23,Ashland Elementary School,20010,5,15 - 20,12,12,71,<10,77,24,544
2014,sch,mat,Regular,Ashland,23,Ashland Elementary School,20010,6,15 - 20,29,35,24,12,35,65,637
2014,sch,mat,Regular,Ashland,23,Ashland Elementary School,20010,7,15 - 20,13,<10,69,13,81,19,744
2014,sch,mat,Regular,Ashland,23,Ashland Elementary School,20010,8,15 - 20,24,24,53,<10,53,47,839
2014,sch,rea,Regular,Ashland,23,Ashland Elementary School,20010,0,95 - 100,<10,14,58,20,79,21,NULL
2014,sch,rea,Regular,Ashland,23,Ashland Elementary School,20010,3,15-Oct,23,<10,54,23,77,23,346
2014,sch,rea,Regular,Ashland,23,Ashland Elementary School,20010,4,15 - 20,<10,17,44,33,78,22,448
2014,sch,rea,Regular,Ashland,23,Ashland Elementary School,20010,5,15 - 20,<10,18,71,<10,77,24,547
2014,sch,rea,Regular,Ashland,23,Ashland Elementary School,20010,6,15 - 20,12,29,29,29,59,41,648
2014,sch,rea,Regular,Ashland,23,Ashland Elementary School,20010,7,15 - 20,<10,<10,81,13,>90,<10,749
2014,sch,rea,Regular,Ashland,23,Ashland Elementary School,20010,8,15 - 20,<10,12,71,18,88,12,850
2014,sch,mat,Regular,Auburn,29,Auburn Village School,20530,0,395 - 400,<10,16,49,29,78,22,NULL
2014,sch,mat,Regular,Auburn,29,Auburn Village School,20530,3,55 - 60,11,11,51,27,78,22,348
2014,sch,mat,Regular,Auburn,29,Auburn Village School,20530,4,65 - 70,<10,22,41,32,73,28,448
2014,sch,mat,Regular,Auburn,29,Auburn Village School,20530,5,65 - 70,<10,10,68,16,84,16,548
2014,sch,mat,Regular,Auburn,29,Auburn Village School,20530,6,65 - 70,<10,<10,56,28,84,16,649
2014,sch,mat,Regular,Auburn,29,Auburn Village School,20530,7,65 - 70,<10,12,45,40,85,15,750
2014,sch,mat,Regular,Auburn,29,Auburn Village School,20530,8,70 - 75,<10,28,37,28,65,35,846
2014,sch,rea,Regular,Auburn,29,Auburn Village School,20530,0,395 - 400,<10,14,60,23,83,17,NULL
2014,sch,rea,Regular,Auburn,29,Auburn Village School,20530,3,55 - 60,<10,<10,55,35,89,11,353
2014,sch,rea,Regular,Auburn,29,Auburn Village School,20530,4,65 - 70,<10,12,64,23,87,13,449
2014,sch,rea,Regular,Auburn,29,Auburn Village School,20530,5,65 - 70,<10,10,67,17,84,16,549
2014,sch,rea,Regular,Auburn,29,Auburn Village School,20530,6,65 - 70,<10,19,65,12,77,24,648
2014,sch,rea,Regular,Auburn,29,Auburn Village School,20530,7,65 - 70,<10,11,65,20,85,14,750
2014,sch,rea,Regular,Auburn,29,Auburn Village School,20530,8,70 - 75,<10,21,47,31,78,23,850
2014,sch,mat,Regular,Barnstead,31,Barnstead Elementary School,22485,0,305 - 310,13,17,46,23,69,31,NULL
2014,sch,mat,Regular,Barnstead,31,Barnstead Elementary School,22485,3,60 - 65,<10,21,39,32,71,29,347
2014,sch,mat,Regular,Barnstead,31,Barnstead Elementary School,22485,4,50 - 55,11,20,41,28,69,32,447
2014,sch,mat,Regular,Barnstead,31,Barnstead Elementary School,22485,5,35 - 40,14,<10,64,19,83,17,547
2014,sch,mat,Regular,Barnstead,31,Barnstead Elementary School,22485,6,55 - 60,17,20,44,17,61,37,643
2014,sch,mat,Regular,Barnstead,31,Barnstead Elementary School,22485,7,40 - 45,15,13,63,10,73,28,743
2014,sch,mat,Regular,Barnstead,31,Barnstead Elementary School,22485,8,55 - 60,16,20,38,27,64,36,844
2014,sch,rea,Regular,Barnstead,31,Barnstead Elementary School,22485,0,305 - 310,<10,18,52,22,74,26,NULL
2014,sch,rea,Regular,Barnstead,31,Barnstead Elementary School,22485,3,60 - 65,<10,19,53,19,73,27,348
2014,sch,rea,Regular,Barnstead,31,Barnstead Elementary School,22485,4,50 - 55,15,17,43,26,69,32,446
2014,sch,rea,Regular,Barnstead,31,Barnstead Elementary School,22485,5,35 - 40,<10,17,58,25,83,17,552
2014,sch,rea,Regular,Barnstead,31,Barnstead Elementary School,22485,6,55 - 60,<10,19,54,19,73,27,647
2014,sch,rea,Regular,Barnstead,31,Barnstead Elementary School,22485,7,40 - 45,10,15,65,10,75,25,745
2014,sch,rea,Regular,Barnstead,31,Barnstead Elementary School,22485,8,55 - 60,<10,20,46,30,77,23,851
2014,sch,mat,Regular,Barrington,33,Barrington Elementary School,22045,0,305 - 310,<10,13,54,26,80,20,NULL
2014,sch,mat,Regular,Barrington,33,Barrington Elementary School,22045,3,100 - 105,<10,11,60,24,84,16,349
2014,sch,mat,Regular,Barrington,33,Barrington Elementary School,22045,4,95 - 100,<10,<10,46,42,88,12,452
2014,sch,mat,Regular,Barrington,33,Barrington Elementary School,22045,5,100 - 105,10,21,55,14,69,31,545
2014,sch,rea,Regular,Barrington,33,Barrington Elementary School,22045,0,305 - 310,<10,17,60,19,79,21,NULL
2014,sch,rea,Regular,Barrington,33,Barrington Elementary School,22045,3,105 - 110,<10,15,62,19,81,19,350
2014,sch,rea,Regular,Barrington,33,Barrington Elementary School,22045,4,95 - 100,<10,12,60,25,85,15,449
2014,sch,rea,Regular,Barrington,33,Barrington Elementary School,22045,5,100 - 105,<10,23,58,13,71,29,546
2014,sch,mat,Regular,Barrington,33,Barrington Middle School,22030,0,305 - 310,15,21,42,21,62,37,NULL
2014,sch,mat,Regular,Barrington,33,Barrington Middle School,22030,6,105 - 110,13,19,42,26,68,32,646
2014,sch,mat,Regular,Barrington,33,Barrington Middle School,22030,7,105 - 110,17,23,37,22,59,40,743
2014,sch,mat,Regular,Barrington,33,Barrington Middle School,22030,8,90 - 95,16,21,47,14,61,37,842
2014,sch,rea,Regular,Barrington,33,Barrington Middle School,22030,0,305 - 310,<10,16,61,18,78,22,NULL
2014,sch,rea,Regular,Barrington,33,Barrington Middle School,22030,6,105 - 110,<10,21,70,<10,76,24,646
2014,sch,rea,Regular,Barrington,33,Barrington Middle School,22030,7,105 - 110,<10,17,61,15,76,24,747
2014,sch,rea,Regular,Barrington,33,Barrington Middle School,22030,8,90 - 95,<10,11,51,33,84,16,851
2014,sch,mat,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,0,150 - 155,<10,14,53,26,79,21,NULL
2014,sch,mat,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,3,15 - 20,<10,13,73,13,87,13,348
2014,sch,mat,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,4,30 - 35,10,33,47,10,57,43,442
2014,sch,mat,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,5,20 - 25,<10,13,61,17,78,22,548
2014,sch,mat,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,6,25 - 30,<10,<10,44,48,>90,<10,652
2014,sch,mat,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,7,30 - 35,<10,10,55,29,84,16,748
2014,sch,mat,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,8,25 - 30,<10,11,48,33,82,19,847
2014,sch,rea,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,0,150 - 155,<10,14,54,30,84,16,NULL
2014,sch,rea,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,3,15 - 20,<10,13,67,20,87,13,352
2014,sch,rea,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,4,30 - 35,<10,33,63,<10,63,37,443
2014,sch,rea,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,5,20 - 25,<10,13,83,<10,87,13,547
2014,sch,rea,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,6,25 - 30,<10,<10,56,37,>90,<10,655
2014,sch,rea,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,7,30 - 35,<10,<10,45,45,90,10,759
2014,sch,rea,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,8,25 - 30,<10,11,22,67,89,11,862
2014,sch,mat,Regular,Bath,39,Bath Village School,20860,0,40 - 45,<10,15,63,22,85,15,NULL
2014,sch,mat,Regular,Bath,39,Bath Village School,20860,3, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2014,sch,mat,Regular,Bath,39,Bath Village School,20860,4, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2014,sch,mat,Regular,Bath,39,Bath Village School,20860,5, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2014,sch,mat,Regular,Bath,39,Bath Village School,20860,6, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2014,sch,mat,Regular,Bath,39,Bath Village School,20860,7, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2014,sch,rea,Regular,Bath,39,Bath Village School,20860,0,40 - 45,<10,<10,78,12,90,10,NULL
2014,sch,rea,Regular,Bath,39,Bath Village School,20860,3, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2014,sch,rea,Regular,Bath,39,Bath Village School,20860,4, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2014,sch,rea,Regular,Bath,39,Bath Village School,20860,5, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2014,sch,rea,Regular,Bath,39,Bath Village School,20860,6, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2014,sch,rea,Regular,Bath,39,Bath Village School,20860,7, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2014,sch,mat,Regular,Bedford,41,Bedford High School,28555,0,345 - 350,<10,25,60,<10,68,32,NULL
2014,sch,mat,Regular,Bedford,41,Bedford High School,28555,11,345 - 350,<10,25,60,<10,68,32,1143
2014,sch,rea,Regular,Bedford,41,Bedford High School,28555,0,345 - 350,<10,<10,38,56,>90,<10,NULL
2014,sch,rea,Regular,Bedford,41,Bedford High School,28555,11,345 - 350,<10,<10,38,56,>90,<10,1156
2014,sch,mat,Regular,Bedford,41,McKelvie Intermediate School,21005,0,740 - 745,<10,<10,37,52,89,11,NULL
2014,sch,mat,Regular,Bedford,41,McKelvie Intermediate School,21005,6,365 - 370,<10,<10,39,50,88,12,653
2014,sch,mat,Regular,Bedford,41,McKelvie Intermediate School,21005,7,375 - 380,<10,<10,36,54,90,10,752
2014,sch,rea,Regular,Bedford,41,McKelvie Intermediate School,21005,0,740 - 745,<10,<10,59,30,89,11,NULL
2014,sch,rea,Regular,Bedford,41,McKelvie Intermediate School,21005,6,365 - 370,<10,<10,57,35,>90,<10,655
2014,sch,rea,Regular,Bedford,41,McKelvie Intermediate School,21005,7,375 - 380,<10,11,61,26,87,13,753
2014,sch,mat,Regular,Bedford,41,Memorial School,20990,0,255 - 260,<10,<10,43,51,>90,<10,NULL
2014,sch,mat,Regular,Bedford,41,Memorial School,20990,3,75 - 80,<10,<10,49,46,>90,<10,354
2014,sch,mat,Regular,Bedford,41,Memorial School,20990,4,90 - 95,<10,<10,35,60,>90,<10,456
2014,sch,mat,Regular,Bedford,41,Memorial School,20990,5,90 - 95,<10,<10,47,45,>90,<10,554
2014,sch,rea,Regular,Bedford,41,Memorial School,20990,0,255 - 260,<10,<10,53,36,90,10,NULL
2014,sch,rea,Regular,Bedford,41,Memorial School,20990,3,75 - 80,<10,<10,59,32,>90,<10,354
2014,sch,rea,Regular,Bedford,41,Memorial School,20990,4,90 - 95,<10,10,40,48,88,12,453
2014,sch,rea,Regular,Bedford,41,Memorial School,20990,5,90 - 95,<10,<10,62,29,90,10,553
2014,sch,mat,Regular,Bedford,41,Peter Woodbury School,21000,0,320 - 325,<10,<10,37,58,>90,<10,NULL
2014,sch,mat,Regular,Bedford,41,Peter Woodbury School,21000,3,115 - 120,<10,<10,38,58,>90,<10,355
2014,sch,mat,Regular,Bedford,41,Peter Woodbury School,21000,4,90 - 95,<10,<10,28,64,>90,<10,457
2014,sch,mat,Regular,Bedford,41,Peter Woodbury School,21000,5,110 - 115,<10,<10,43,53,>90,<10,554
2014,sch,rea,Regular,Bedford,41,Peter Woodbury School,21000,0,320 - 325,<10,<10,46,47,>90,<10,NULL
2014,sch,rea,Regular,Bedford,41,Peter Woodbury School,21000,3,115 - 120,<10,<10,51,45,>90,<10,357
2014,sch,rea,Regular,Bedford,41,Peter Woodbury School,21000,4,90 - 95,<10,<10,31,57,88,12,456
2014,sch,rea,Regular,Bedford,41,Peter Woodbury School,21000,5,110 - 115,<10,<10,53,40,>90,<10,555
2014,sch,mat,Regular,Bedford,41,Riddle Brook School,27680,0,360 - 365,<10,<10,44,45,90,10,NULL
2014,sch,mat,Regular,Bedford,41,Riddle Brook School,27680,3,100 - 105,<10,10,41,46,86,14,352
2014,sch,mat,Regular,Bedford,41,Riddle Brook School,27680,4,135 - 140,<10,<10,36,57,>90,<10,456
2014,sch,mat,Regular,Bedford,41,Riddle Brook School,27680,5,120 - 125,<10,<10,57,32,89,11,551
2014,sch,rea,Regular,Bedford,41,Riddle Brook School,27680,0,360 - 365,<10,<10,56,34,90,10,NULL
2014,sch,rea,Regular,Bedford,41,Riddle Brook School,27680,3,100 - 105,<10,<10,60,31,>90,<10,354
2014,sch,rea,Regular,Bedford,41,Riddle Brook School,27680,4,135 - 140,<10,<10,48,42,>90,10,454
2014,sch,rea,Regular,Bedford,41,Riddle Brook School,27680,5,120 - 125,<10,10,62,26,88,12,552
2014,sch,mat,Regular,Bedford,41,Ross A. Lurgio Middle School,28560,0,355 - 360,<10,12,43,41,84,16,NULL
2014,sch,mat,Regular,Bedford,41,Ross A. Lurgio Middle School,28560,8,355 - 360,<10,12,43,41,84,16,850
2014,sch,rea,Regular,Bedford,41,Ross A. Lurgio Middle School,28560,0,355 - 360,<10,<10,59,33,>90,<10,NULL
2014,sch,rea,Regular,Bedford,41,Ross A. Lurgio Middle School,28560,8,355 - 360,<10,<10,59,33,>90,<10,855
2014,sch,mat,Regular,Berlin,51,Berlin Middle School,20045,0,200 - 205,28,27,35,10,45,55,NULL
2014,sch,mat,Regular,Berlin,51,Berlin Middle School,20045,6, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2014,sch,mat,Regular,Berlin,51,Berlin Middle School,20045,7,90 - 95,31,27,35,<10,43,57,737
2014,sch,mat,Regular,Berlin,51,Berlin Middle School,20045,8,105 - 110,26,26,35,12,48,51,839
2014,sch,rea,Regular,Berlin,51,Berlin Middle School,20045,0,200 - 205,12,19,56,13,68,31,NULL
2014,sch,rea,Regular,Berlin,51,Berlin Middle School,20045,6, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2014,sch,rea,Regular,Berlin,51,Berlin Middle School,20045,7,90 - 95,12,17,59,10,68,29,743
2014,sch,rea,Regular,Berlin,51,Berlin Middle School,20045,8,105 - 110,12,19,53,15,69,31,846
2014,sch,mat,Regular,Berlin,51,Berlin Senior High School,20050,0,90 - 95,38,29,30,<10,32,67,NULL
2014,sch,mat,Regular,Berlin,51,Berlin Senior High School,20050,11,90 - 95,38,29,30,<10,32,67,1134
2014,sch,rea,Regular,Berlin,51,Berlin Senior High School,20050,0,90 - 95,<10,23,42,27,70,30,NULL
2014,sch,rea,Regular,Berlin,51,Berlin Senior High School,20050,11,90 - 95,<10,23,42,27,70,30,1146
2014,sch,mat,Regular,Berlin,51,Brown Elementary School,20055,0,70 - 75,25,29,39,<10,46,54,NULL
2014,sch,mat,Regular,Berlin,51,Brown Elementary School,20055,3,70 - 75,25,29,39,<10,46,54,338
2014,sch,rea,Regular,Berlin,51,Brown Elementary School,20055,0,70 - 75,19,17,46,18,64,36,NULL
2014,sch,rea,Regular,Berlin,51,Brown Elementary School,20055,3,70 - 75,19,17,46,18,64,36,345
2014,sch,mat,Regular,Berlin,51,Hillside Elementary School,27035,0,220 - 225,24,23,41,10,50,47,NULL
2014,sch,mat,Regular,Berlin,51,Hillside Elementary School,27035,4,75 - 80,30,33,26,10,36,63,437
2014,sch,mat,Regular,Berlin,51,Hillside Elementary School,27035,5,75 - 80,15,12,60,13,73,27,543
2014,sch,mat,Regular,Berlin,51,Hillside Elementary School,27035,6,70 - 75,28,24,37,<10,42,52,635
2014,sch,rea,Regular,Berlin,51,Hillside Elementary School,27035,0,220 - 225,15,21,54,10,64,35,NULL
2014,sch,rea,Regular,Berlin,51,Hillside Elementary School,27035,4,75 - 80,13,27,45,14,59,40,443
2014,sch,rea,Regular,Berlin,51,Hillside Elementary School,27035,5,75 - 80,<10,17,67,<10,75,25,546
2014,sch,rea,Regular,Berlin,51,Hillside Elementary School,27035,6,70 - 75,24,17,51,<10,59,41,642
2014,sch,mat,Regular,Bethlehem,53,Bethlehem Elementary School,21400,0,100 - 105,15,14,46,24,70,30,NULL
2014,sch,mat,Regular,Bethlehem,53,Bethlehem Elementary School,21400,3,15 - 20,<10,11,37,47,84,16,352
2014,sch,mat,Regular,Bethlehem,53,Bethlehem Elementary School,21400,4,20 - 25,26,<10,44,22,65,35,444
2014,sch,mat,Regular,Bethlehem,53,Bethlehem Elementary School,21400,5,15 - 20,16,16,53,16,68,32,544
2014,sch,mat,Regular,Bethlehem,53,Bethlehem Elementary School,21400,6,20 - 25,10,15,55,20,75,25,645
2014,sch,mat,Regular,Bethlehem,53,Bethlehem Elementary School,21400,7,20 - 25,17,22,44,17,61,39,742
2014,sch,rea,Regular,Bethlehem,53,Bethlehem Elementary School,21400,0,100 - 105,<10,14,54,26,80,20,NULL
2014,sch,rea,Regular,Bethlehem,53,Bethlehem Elementary School,21400,3,15 - 20,<10,11,53,32,84,16,352
2014,sch,rea,Regular,Bethlehem,53,Bethlehem Elementary School,21400,4,20 - 25,22,13,48,17,65,35,443
2014,sch,rea,Regular,Bethlehem,53,Bethlehem Elementary School,21400,5,15 - 20,<10,<10,58,37,>90,<10,554
2014,sch,rea,Regular,Bethlehem,53,Bethlehem Elementary School,21400,6,20 - 25,<10,10,55,35,90,10,653
2014,sch,rea,Regular,Bethlehem,53,Bethlehem Elementary School,21400,7,20 - 25,<10,26,57,13,70,30,746
2014,sch,mat,Regular,Bow,57,Bow Elementary School,20680,0,280 - 285,<10,11,44,39,83,17,NULL
2014,sch,mat,Regular,Bow,57,Bow Elementary School,20680,3,80 - 85,<10,14,41,43,84,16,350
2014,sch,mat,Regular,Bow,57,Bow Elementary School,20680,4,85 - 90,<10,<10,33,56,89,11,454
2014,sch,mat,Regular,Bow,57,Bow Elementary School,20680,5,110 - 115,10,12,54,24,78,22,547
2014,sch,rea,Regular,Bow,57,Bow Elementary School,20680,0,280 - 285,<10,10,57,28,85,15,NULL
2014,sch,rea,Regular,Bow,57,Bow Elementary School,20680,3,80 - 85,<10,<10,67,20,86,14,350
