yearid,replevel,subject,DenominatorType,disname,discode,schname,schcode,grade,NumberStudents,plevel1,plevel2,plevel3,plevel4,pAboveprof,pBelowProf,AvgScore
2015,sch,rea,Regular,Amherst,17,Clark-Wilkins School,21750,0,230 - 235,<10,21,28,44,72,28,NULL
2015,sch,rea,Regular,Amherst,17,Clark-Wilkins School,21750,3,110 - 115,<10,20,23,53,75,25,2489
2015,sch,rea,Regular,Amherst,17,Clark-Wilkins School,21750,4,115 - 120,11,21,33,35,68,32,2507
2015,sch,sci,Regular,Amherst,17,Clark-Wilkins School,21750,0,115 - 120,<10,30,60,<10,61,39,NULL
2015,sch,sci,Regular,Amherst,17,Clark-Wilkins School,21750,4,115 - 120,<10,30,60,<10,61,39,NULL
2015,sch,mat,Regular,Andover,19,Andover Elementary School,22130,0,145 - 150,22,51,23,<10,27,73,NULL
2015,sch,mat,Regular,Andover,19,Andover Elementary School,22130,3,25 - 30,<10,56,30,<10,37,63,2433
2015,sch,mat,Regular,Andover,19,Andover Elementary School,22130,4,15 - 20,26,37,32,<10,37,63,2459
2015,sch,mat,Regular,Andover,19,Andover Elementary School,22130,5,30 - 35,21,67,<10,<10,12,88,2489
2015,sch,mat,Regular,Andover,19,Andover Elementary School,22130,6,15-Oct,50,42,<10,<10,<10,>90,2475
2015,sch,mat,Regular,Andover,19,Andover Elementary School,22130,7,20 - 25,10,62,29,<10,29,71,2544
2015,sch,mat,Regular,Andover,19,Andover Elementary School,22130,8,30 - 35,30,36,27,<10,33,67,2542
2015,sch,rea,Regular,Andover,19,Andover Elementary School,22130,0,145 - 150,13,28,40,19,59,41,NULL
2015,sch,rea,Regular,Andover,19,Andover Elementary School,22130,3,25 - 30,26,19,37,19,56,44,2428
2015,sch,rea,Regular,Andover,19,Andover Elementary School,22130,4,15 - 20,11,47,16,26,42,58,2477
2015,sch,rea,Regular,Andover,19,Andover Elementary School,22130,5,30 - 35,15,21,33,30,64,36,2539
2015,sch,rea,Regular,Andover,19,Andover Elementary School,22130,6,15-Oct,<10,50,42,<10,42,58,2519
2015,sch,rea,Regular,Andover,19,Andover Elementary School,22130,7,20 - 25,<10,33,62,<10,67,33,2571
2015,sch,rea,Regular,Andover,19,Andover Elementary School,22130,8,30 - 35,12,18,48,21,70,30,2604
2015,sch,sci,Regular,Andover,19,Andover Elementary School,22130,0,50 - 55,12,58,31,<10,31,69,NULL
2015,sch,sci,Regular,Andover,19,Andover Elementary School,22130,4,15 - 20,<10,58,37,<10,37,63,NULL
2015,sch,sci,Regular,Andover,19,Andover Elementary School,22130,8,30 - 35,15,58,27,<10,27,73,NULL
2015,sch,mat,Regular,Ashland,23,Ashland Elementary School,20010,0,100 - 105,33,38,19,10,29,71,NULL
2015,sch,mat,Regular,Ashland,23,Ashland Elementary School,20010,3,20 - 25,30,35,26,<10,35,65,2408
2015,sch,mat,Regular,Ashland,23,Ashland Elementary School,20010,4,15-Oct,33,33,25,<10,33,67,2452
2015,sch,mat,Regular,Ashland,23,Ashland Elementary School,20010,5,15 - 20,60,13,13,13,27,73,2462
2015,sch,mat,Regular,Ashland,23,Ashland Elementary School,20010,6,15 - 20,22,33,33,11,44,56,2511
2015,sch,mat,Regular,Ashland,23,Ashland Elementary School,20010,7,15 - 20,38,56,<10,<10,<10,>90,2486
2015,sch,mat,Regular,Ashland,23,Ashland Elementary School,20010,8,15 - 20,19,56,<10,19,25,75,2557
2015,sch,rea,Regular,Ashland,23,Ashland Elementary School,20010,0,100 - 105,22,24,37,17,54,46,NULL
2015,sch,rea,Regular,Ashland,23,Ashland Elementary School,20010,3,20 - 25,30,22,17,30,48,52,2427
2015,sch,rea,Regular,Ashland,23,Ashland Elementary School,20010,4,15-Oct,17,25,33,25,58,42,2490
2015,sch,rea,Regular,Ashland,23,Ashland Elementary School,20010,5,15 - 20,40,20,27,13,40,60,2489
2015,sch,rea,Regular,Ashland,23,Ashland Elementary School,20010,6,15 - 20,11,17,56,17,72,28,2538
2015,sch,rea,Regular,Ashland,23,Ashland Elementary School,20010,7,15 - 20,19,25,50,<10,56,44,2551
2015,sch,rea,Regular,Ashland,23,Ashland Elementary School,20010,8,15 - 20,13,38,44,<10,50,50,2573
2015,sch,sci,Regular,Ashland,23,Ashland Elementary School,20010,0,25 - 30,11,64,21,<10,25,75,NULL
2015,sch,sci,Regular,Ashland,23,Ashland Elementary School,20010,4,15-Oct,<10,50,42,<10,50,50,NULL
2015,sch,sci,Regular,Ashland,23,Ashland Elementary School,20010,8,15 - 20,19,75,<10,<10,<10,>90,NULL
2015,sch,mat,Regular,Auburn,29,Auburn Village School,20530,0,385 - 390,16,28,34,22,56,44,NULL
2015,sch,mat,Regular,Auburn,29,Auburn Village School,20530,3,65 - 70,18,29,38,15,53,47,2434
2015,sch,mat,Regular,Auburn,29,Auburn Village School,20530,4,55 - 60,16,29,38,16,55,45,2487
2015,sch,mat,Regular,Auburn,29,Auburn Village School,20530,5,70 - 75,19,49,11,21,33,67,2512
2015,sch,mat,Regular,Auburn,29,Auburn Village School,20530,6,65 - 70,21,32,29,18,47,53,2535
2015,sch,mat,Regular,Auburn,29,Auburn Village School,20530,7,60 - 65,<10,19,48,24,73,27,2593
2015,sch,mat,Regular,Auburn,29,Auburn Village School,20530,8,65 - 70,13,<10,42,36,78,22,2616
2015,sch,rea,Regular,Auburn,29,Auburn Village School,20530,0,385 - 390,12,23,42,23,65,35,NULL
2015,sch,rea,Regular,Auburn,29,Auburn Village School,20530,3,65 - 70,15,21,33,30,64,36,2445
2015,sch,rea,Regular,Auburn,29,Auburn Village School,20530,4,55 - 60,16,22,29,33,62,38,2495
2015,sch,rea,Regular,Auburn,29,Auburn Village School,20530,5,70 - 75,13,29,34,24,59,41,2528
2015,sch,rea,Regular,Auburn,29,Auburn Village School,20530,6,65 - 70,18,18,50,14,64,36,2538
2015,sch,rea,Regular,Auburn,29,Auburn Village School,20530,7,60 - 65,<10,21,55,23,77,23,2605
2015,sch,rea,Regular,Auburn,29,Auburn Village School,20530,8,65 - 70,<10,28,49,15,64,36,2592
2015,sch,sci,Regular,Auburn,29,Auburn Village School,20530,0,120 - 125,<10,39,56,<10,57,43,NULL
2015,sch,sci,Regular,Auburn,29,Auburn Village School,20530,4,55 - 60,<10,23,75,<10,75,25,NULL
2015,sch,sci,Regular,Auburn,29,Auburn Village School,20530,8,65 - 70,<10,52,40,<10,42,58,NULL
2015,sch,mat,Regular,Barnstead,31,Barnstead Elementary School,22485,0,300 - 305,27,38,23,12,36,64,NULL
2015,sch,mat,Regular,Barnstead,31,Barnstead Elementary School,22485,3,50 - 55,25,29,37,10,46,54,2427
2015,sch,mat,Regular,Barnstead,31,Barnstead Elementary School,22485,4,55 - 60,16,47,21,16,37,63,2472
2015,sch,mat,Regular,Barnstead,31,Barnstead Elementary School,22485,5,50 - 55,40,36,15,<10,25,75,2481
2015,sch,mat,Regular,Barnstead,31,Barnstead Elementary School,22485,6,35 - 40,16,51,11,22,32,68,2534
2015,sch,mat,Regular,Barnstead,31,Barnstead Elementary School,22485,7,60 - 65,28,31,33,<10,41,59,2530
2015,sch,mat,Regular,Barnstead,31,Barnstead Elementary School,22485,8,40 - 45,34,37,17,12,29,71,2536
2015,sch,rea,Regular,Barnstead,31,Barnstead Elementary School,22485,0,300 - 305,30,30,29,11,40,60,NULL
2015,sch,rea,Regular,Barnstead,31,Barnstead Elementary School,22485,3,50 - 55,25,29,23,23,46,54,2428
2015,sch,rea,Regular,Barnstead,31,Barnstead Elementary School,22485,4,55 - 60,32,23,28,18,46,54,2460
2015,sch,rea,Regular,Barnstead,31,Barnstead Elementary School,22485,5,50 - 55,36,26,32,<10,38,62,2472
2015,sch,rea,Regular,Barnstead,31,Barnstead Elementary School,22485,6,35 - 40,14,46,27,14,41,59,2528
2015,sch,rea,Regular,Barnstead,31,Barnstead Elementary School,22485,7,60 - 65,36,33,30,<10,31,69,2504
2015,sch,rea,Regular,Barnstead,31,Barnstead Elementary School,22485,8,40 - 45,32,29,34,<10,39,61,2534
2015,sch,sci,Regular,Barnstead,31,Barnstead Elementary School,22485,0,95 - 100,13,63,22,<10,23,77,NULL
2015,sch,sci,Regular,Barnstead,31,Barnstead Elementary School,22485,4,55 - 60,<10,60,30,<10,32,68,NULL
2015,sch,sci,Regular,Barnstead,31,Barnstead Elementary School,22485,8,40 - 45,20,68,12,<10,12,88,NULL
2015,sch,mat,Regular,Barrington,33,Barrington Elementary School,22045,0,210 - 215,16,32,41,11,52,48,NULL
2015,sch,mat,Regular,Barrington,33,Barrington Elementary School,22045,3,110 - 115,18,24,42,15,58,42,2442
2015,sch,mat,Regular,Barrington,33,Barrington Elementary School,22045,4,100 - 105,14,40,40,<10,47,53,2477
2015,sch,rea,Regular,Barrington,33,Barrington Elementary School,22045,0,210 - 215,19,30,29,22,51,49,NULL
2015,sch,rea,Regular,Barrington,33,Barrington Elementary School,22045,3,110 - 115,17,32,25,25,50,50,2439
2015,sch,rea,Regular,Barrington,33,Barrington Elementary School,22045,4,100 - 105,20,28,33,18,51,49,2481
2015,sch,sci,Regular,Barrington,33,Barrington Elementary School,22045,0,100 - 105,<10,39,56,<10,57,43,NULL
2015,sch,sci,Regular,Barrington,33,Barrington Elementary School,22045,4,100 - 105,<10,39,56,<10,57,43,NULL
2015,sch,mat,Regular,Barrington,33,Barrington Middle School,22030,0,410 - 415,25,37,26,12,38,62,NULL
2015,sch,mat,Regular,Barrington,33,Barrington Middle School,22030,5,95 - 100,14,41,31,15,46,54,2517
2015,sch,mat,Regular,Barrington,33,Barrington Middle School,22030,6,105 - 110,33,34,25,<10,33,67,2510
2015,sch,mat,Regular,Barrington,33,Barrington Middle School,22030,7,100 - 105,18,40,30,12,42,58,2550
2015,sch,mat,Regular,Barrington,33,Barrington Middle School,22030,8,105 - 110,34,33,19,13,32,68,2544
2015,sch,rea,Regular,Barrington,33,Barrington Middle School,22030,0,410 - 415,14,27,44,15,59,41,NULL
2015,sch,rea,Regular,Barrington,33,Barrington Middle School,22030,5,95 - 100,11,21,47,21,68,32,2527
2015,sch,rea,Regular,Barrington,33,Barrington Middle School,22030,6,105 - 110,17,25,47,10,58,42,2536
2015,sch,rea,Regular,Barrington,33,Barrington Middle School,22030,7,100 - 105,10,34,41,15,56,44,2564
2015,sch,rea,Regular,Barrington,33,Barrington Middle School,22030,8,105 - 110,17,29,42,13,55,45,2575
2015,sch,sci,Regular,Barrington,33,Barrington Middle School,22030,0,105 - 110,27,58,15,<10,15,85,NULL
2015,sch,sci,Regular,Barrington,33,Barrington Middle School,22030,8,105 - 110,27,58,15,<10,15,85,NULL
2015,sch,mat,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,0,150 - 155,<10,27,35,28,63,37,NULL
2015,sch,mat,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,3,15 - 20,26,32,21,21,42,58,2428
2015,sch,mat,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,4,15-Oct,<10,14,43,43,86,14,2526
2015,sch,mat,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,5,25 - 30,12,36,40,12,52,48,2522
2015,sch,mat,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,6,20 - 25,17,39,35,<10,43,57,2534
2015,sch,mat,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,7,30 - 35,<10,<10,38,50,88,13,2631
2015,sch,mat,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,8,35 - 40,<10,32,35,30,65,35,2628
2015,sch,rea,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,0,150 - 155,<10,13,45,33,77,23,NULL
2015,sch,rea,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,3,20 - 25,25,20,30,25,55,45,2435
2015,sch,rea,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,4,15-Oct,<10,<10,14,71,86,14,2560
2015,sch,rea,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,5,25 - 30,<10,<10,60,32,>90,<10,2568
2015,sch,rea,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,6,20 - 25,17,30,35,17,52,48,2548
2015,sch,rea,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,7,30 - 35,<10,16,52,29,81,19,2624
2015,sch,rea,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,8,35 - 40,<10,<10,54,35,89,11,2642
2015,sch,sci,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,0,50 - 55,<10,47,49,<10,49,51,NULL
2015,sch,sci,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,4,15-Oct,<10,29,71,<10,71,29,NULL
2015,sch,sci,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,8,35 - 40,<10,54,41,<10,41,59,NULL
2015,sch,mat,Regular,Bath,39,Bath Village School,20860,0,30 - 35,<10,26,38,26,65,35,NULL
2015,sch,mat,Regular,Bath,39,Bath Village School,20860,3, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2015,sch,mat,Regular,Bath,39,Bath Village School,20860,4, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2015,sch,mat,Regular,Bath,39,Bath Village School,20860,5, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2015,sch,mat,Regular,Bath,39,Bath Village School,20860,6, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2015,sch,rea,Regular,Bath,39,Bath Village School,20860,0,30 - 35,15,21,44,21,65,35,NULL
2015,sch,rea,Regular,Bath,39,Bath Village School,20860,3, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2015,sch,rea,Regular,Bath,39,Bath Village School,20860,4, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2015,sch,rea,Regular,Bath,39,Bath Village School,20860,5, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2015,sch,rea,Regular,Bath,39,Bath Village School,20860,6, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2015,sch,sci,Regular,Bath,39,Bath Village School,20860,0, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2015,sch,sci,Regular,Bath,39,Bath Village School,20860,4, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2015,sch,mat,Regular,Bedford,41,Bedford High School,28555,0,335 - 340,21,22,30,28,57,43,NULL
2015,sch,mat,Regular,Bedford,41,Bedford High School,28555,11,335 - 340,21,22,30,28,57,43,2635
2015,sch,rea,Regular,Bedford,41,Bedford High School,28555,0,335 - 340,<10,11,35,45,80,20,NULL
2015,sch,rea,Regular,Bedford,41,Bedford High School,28555,11,335 - 340,<10,11,35,45,80,20,2649
2015,sch,sci,Regular,Bedford,41,Bedford High School,28555,0,340 - 345,<10,32,56,<10,61,39,NULL
2015,sch,sci,Regular,Bedford,41,Bedford High School,28555,11,340 - 345,<10,32,56,<10,61,39,NULL
2015,sch,mat,Regular,Bedford,41,McKelvie Intermediate School,21005,0,705 - 710,<10,19,27,46,72,28,NULL
2015,sch,mat,Regular,Bedford,41,McKelvie Intermediate School,21005,5,350 - 355,<10,18,23,51,74,26,2568
2015,sch,mat,Regular,Bedford,41,McKelvie Intermediate School,21005,6,350 - 355,<10,21,31,40,71,29,2588
2015,sch,rea,Regular,Bedford,41,McKelvie Intermediate School,21005,0,705 - 710,<10,17,37,41,78,22,NULL
2015,sch,rea,Regular,Bedford,41,McKelvie Intermediate School,21005,5,350 - 355,<10,14,33,46,79,21,2565
2015,sch,rea,Regular,Bedford,41,McKelvie Intermediate School,21005,6,350 - 355,<10,20,40,36,76,24,2584
2015,sch,mat,Regular,Bedford,41,Memorial School,20990,0,155 - 160,<10,19,46,35,81,19,NULL
2015,sch,mat,Regular,Bedford,41,Memorial School,20990,3,70 - 75,<10,22,51,26,77,23,2473
2015,sch,mat,Regular,Bedford,41,Memorial School,20990,4,80 - 85,<10,16,42,42,84,16,2541
2015,sch,rea,Regular,Bedford,41,Memorial School,20990,0,155 - 160,<10,17,27,51,78,22,NULL
2015,sch,rea,Regular,Bedford,41,Memorial School,20990,3,70 - 75,<10,18,27,49,77,23,2481
2015,sch,rea,Regular,Bedford,41,Memorial School,20990,4,80 - 85,<10,16,27,52,78,22,2531
2015,sch,sci,Regular,Bedford,41,Memorial School,20990,0,80 - 85,<10,22,73,<10,77,23,NULL
2015,sch,sci,Regular,Bedford,41,Memorial School,20990,4,80 - 85,<10,22,73,<10,77,23,NULL
2015,sch,mat,Regular,Bedford,41,Peter Woodbury School,21000,0,250 - 255,<10,18,39,36,75,25,NULL
2015,sch,mat,Regular,Bedford,41,Peter Woodbury School,21000,3,110 - 115,10,18,39,34,73,27,2473
2015,sch,mat,Regular,Bedford,41,Peter Woodbury School,21000,4,135 - 140,<10,18,39,38,76,24,2528
2015,sch,rea,Regular,Bedford,41,Peter Woodbury School,21000,0,245 - 250,<10,11,31,52,83,17,NULL
2015,sch,rea,Regular,Bedford,41,Peter Woodbury School,21000,3,110 - 115,<10,14,31,50,81,19,2487
2015,sch,rea,Regular,Bedford,41,Peter Woodbury School,21000,4,135 - 140,<10,<10,31,54,85,15,2535
2015,sch,sci,Regular,Bedford,41,Peter Woodbury School,21000,0,135 - 140,<10,15,73,<10,80,20,NULL
2015,sch,sci,Regular,Bedford,41,Peter Woodbury School,21000,4,135 - 140,<10,15,73,<10,80,20,NULL
2015,sch,mat,Regular,Bedford,41,Riddle Brook School,27680,0,215 - 220,<10,19,38,40,78,22,NULL
2015,sch,mat,Regular,Bedford,41,Riddle Brook School,27680,3,110 - 115,<10,20,40,36,76,24,2480
2015,sch,mat,Regular,Bedford,41,Riddle Brook School,27680,4,105 - 110,<10,18,35,44,79,21,2541
2015,sch,rea,Regular,Bedford,41,Riddle Brook School,27680,0,215 - 220,<10,13,29,55,84,16,NULL
2015,sch,rea,Regular,Bedford,41,Riddle Brook School,27680,3,110 - 115,<10,15,29,54,83,17,2497
2015,sch,rea,Regular,Bedford,41,Riddle Brook School,27680,4,105 - 110,<10,11,29,56,85,15,2541
2015,sch,sci,Regular,Bedford,41,Riddle Brook School,27680,0,100 - 105,<10,23,70,<10,75,25,NULL
2015,sch,sci,Regular,Bedford,41,Riddle Brook School,27680,4,100 - 105,<10,23,70,<10,75,25,NULL
2015,sch,mat,Regular,Bedford,41,Ross A. Lurgio Middle School,28560,0,755 - 760,<10,23,34,33,67,33,NULL
2015,sch,mat,Regular,Bedford,41,Ross A. Lurgio Middle School,28560,7,380 - 385,<10,22,37,33,70,30,2603
2015,sch,mat,Regular,Bedford,41,Ross A. Lurgio Middle School,28560,8,375 - 380,10,25,31,33,65,35,2615
2015,sch,rea,Regular,Bedford,41,Ross A. Lurgio Middle School,28560,0,755 - 760,<10,18,49,27,76,24,NULL
2015,sch,rea,Regular,Bedford,41,Ross A. Lurgio Middle School,28560,7,375 - 380,<10,16,46,32,78,22,2607
2015,sch,rea,Regular,Bedford,41,Ross A. Lurgio Middle School,28560,8,375 - 380,<10,20,52,22,74,26,2611
