yearid,replevel,subject,DenominatorType,disname,discode,schname,schcode,grade,NumberStudents,plevel1,plevel2,plevel3,plevel4,pAboveprof,pBelowProf,AvgScore
2010,sch,rea,Regular,Amherst,17,Clark-Wilkins School,21750,3,140 - 145,<10,<10,62,32,>90,<10,353
2010,sch,rea,Regular,Amherst,17,Clark-Wilkins School,21750,4,170 - 175,<10,13,56,29,84,16,450
2010,sch,rea,Regular,Amherst,17,Clark-Wilkins School,21750,5,180 - 185,<10,<10,58,32,90,10,553
2010,sch,sci,Regular,Amherst,17,Clark-Wilkins School,21750,0,180 - 185,<10,26,67,<10,69,32,NULL
2010,sch,sci,Regular,Amherst,17,Clark-Wilkins School,21750,4,180 - 185,<10,26,67,<10,69,32,444
2010,sch,mat,Regular,Andover,19,Andover Elementary School,22130,0,145 - 150,<10,15,52,25,77,24,NULL
2010,sch,mat,Regular,Andover,19,Andover Elementary School,22130,3,25 - 30,<10,15,63,15,78,22,345
2010,sch,mat,Regular,Andover,19,Andover Elementary School,22130,4,20 - 25,<10,19,62,14,76,24,446
2010,sch,mat,Regular,Andover,19,Andover Elementary School,22130,5,25 - 30,<10,<10,56,40,>90,<10,551
2010,sch,mat,Regular,Andover,19,Andover Elementary School,22130,6,20 - 25,<10,15,40,45,85,15,650
2010,sch,mat,Regular,Andover,19,Andover Elementary School,22130,7,30 - 35,13,23,36,29,65,36,745
2010,sch,mat,Regular,Andover,19,Andover Elementary School,22130,8,25 - 30,20,16,56,<10,64,36,842
2010,sch,rea,Regular,Andover,19,Andover Elementary School,22130,0,145 - 150,<10,13,62,22,85,15,NULL
2010,sch,rea,Regular,Andover,19,Andover Elementary School,22130,3,25 - 30,<10,15,63,15,78,22,347
2010,sch,rea,Regular,Andover,19,Andover Elementary School,22130,4,20 - 25,<10,14,62,19,81,19,447
2010,sch,rea,Regular,Andover,19,Andover Elementary School,22130,5,25 - 30,<10,<10,72,24,>90,<10,551
2010,sch,rea,Regular,Andover,19,Andover Elementary School,22130,6,20 - 25,<10,10,60,25,85,15,651
2010,sch,rea,Regular,Andover,19,Andover Elementary School,22130,7,30 - 35,<10,13,74,13,87,13,751
2010,sch,rea,Regular,Andover,19,Andover Elementary School,22130,8,25 - 30,<10,20,40,40,80,20,852
2010,sch,sci,Regular,Andover,19,Andover Elementary School,22130,0,40 - 45,<10,26,65,<10,65,35,NULL
2010,sch,sci,Regular,Andover,19,Andover Elementary School,22130,4,15 - 20,<10,26,74,<10,74,26,444
2010,sch,sci,Regular,Andover,19,Andover Elementary School,22130,8,20 - 25,17,25,58,<10,58,42,839
2010,sch,mat,Regular,Ashland,23,Ashland Elementary School,20010,0,100 - 105,10,19,62,10,72,28,NULL
2010,sch,mat,Regular,Ashland,23,Ashland Elementary School,20010,3,15-Oct,<10,<10,>90,<10,>90,<10,347
2010,sch,mat,Regular,Ashland,23,Ashland Elementary School,20010,4,15-Oct,21,<10,64,<10,71,29,443
2010,sch,mat,Regular,Ashland,23,Ashland Elementary School,20010,5,15 - 20,<10,21,63,11,74,26,545
2010,sch,mat,Regular,Ashland,23,Ashland Elementary School,20010,6,15 - 20,13,19,31,38,69,31,646
2010,sch,mat,Regular,Ashland,23,Ashland Elementary School,20010,7,15 - 20,13,44,38,<10,44,56,739
2010,sch,mat,Regular,Ashland,23,Ashland Elementary School,20010,8,20 - 25,<10,13,78,<10,78,22,843
2010,sch,rea,Regular,Ashland,23,Ashland Elementary School,20010,0,100 - 105,<10,<10,58,36,>90,<10,NULL
2010,sch,rea,Regular,Ashland,23,Ashland Elementary School,20010,3,15-Oct,<10,<10,50,43,>90,<10,352
2010,sch,rea,Regular,Ashland,23,Ashland Elementary School,20010,4,15-Oct,<10,21,43,29,71,29,450
2010,sch,rea,Regular,Ashland,23,Ashland Elementary School,20010,5,15 - 20,<10,<10,63,37,>90,<10,556
2010,sch,rea,Regular,Ashland,23,Ashland Elementary School,20010,6,15 - 20,<10,<10,44,56,>90,<10,660
2010,sch,rea,Regular,Ashland,23,Ashland Elementary School,20010,7,15 - 20,<10,<10,63,31,>90,<10,751
2010,sch,rea,Regular,Ashland,23,Ashland Elementary School,20010,8,20 - 25,<10,<10,74,26,>90,<10,854
2010,sch,sci,Regular,Ashland,23,Ashland Elementary School,20010,0,35 - 40,<10,43,54,<10,57,43,NULL
2010,sch,sci,Regular,Ashland,23,Ashland Elementary School,20010,4,15 - 20,<10,27,67,<10,73,27,444
2010,sch,sci,Regular,Ashland,23,Ashland Elementary School,20010,8,20 - 25,<10,55,46,<10,46,55,839
2010,sch,mat,Regular,Auburn,29,Auburn Village School,20530,0,410 - 415,<10,11,48,36,85,15,NULL
2010,sch,mat,Regular,Auburn,29,Auburn Village School,20530,3,55 - 60,<10,<10,53,40,>90,<10,352
2010,sch,mat,Regular,Auburn,29,Auburn Village School,20530,4,65 - 70,<10,13,45,40,85,15,453
2010,sch,mat,Regular,Auburn,29,Auburn Village School,20530,5,70 - 75,<10,<10,49,42,>90,<10,552
2010,sch,mat,Regular,Auburn,29,Auburn Village School,20530,6,70 - 75,<10,10,41,44,85,15,651
2010,sch,mat,Regular,Auburn,29,Auburn Village School,20530,7,65 - 70,10,13,43,33,76,24,746
2010,sch,mat,Regular,Auburn,29,Auburn Village School,20530,8,75 - 80,11,11,59,20,79,21,845
2010,sch,rea,Regular,Auburn,29,Auburn Village School,20530,0,410 - 415,<10,12,66,20,86,14,NULL
2010,sch,rea,Regular,Auburn,29,Auburn Village School,20530,3,55 - 60,<10,14,52,35,86,14,354
2010,sch,rea,Regular,Auburn,29,Auburn Village School,20530,4,65 - 70,<10,12,61,25,87,13,450
2010,sch,rea,Regular,Auburn,29,Auburn Village School,20530,5,70 - 75,<10,<10,69,25,>90,<10,551
2010,sch,rea,Regular,Auburn,29,Auburn Village School,20530,6,70 - 75,<10,18,73,<10,78,22,646
2010,sch,rea,Regular,Auburn,29,Auburn Village School,20530,7,65 - 70,<10,13,58,24,82,18,752
2010,sch,rea,Regular,Auburn,29,Auburn Village School,20530,8,75 - 80,<10,<10,79,12,>90,<10,849
2010,sch,sci,Regular,Auburn,29,Auburn Village School,20530,0,145 - 150,<10,50,43,<10,44,56,NULL
2010,sch,sci,Regular,Auburn,29,Auburn Village School,20530,4,65 - 70,<10,29,65,<10,68,32,445
2010,sch,sci,Regular,Auburn,29,Auburn Village School,20530,8,75 - 80,<10,70,22,<10,22,78,835
2010,sch,mat,Regular,Barnstead,31,Barnstead Elementary School,22485,0,325 - 330,20,19,46,15,61,39,NULL
2010,sch,mat,Regular,Barnstead,31,Barnstead Elementary School,22485,3,40 - 45,22,24,44,10,54,46,340
2010,sch,mat,Regular,Barnstead,31,Barnstead Elementary School,22485,4,55 - 60,16,26,41,17,59,41,443
2010,sch,mat,Regular,Barnstead,31,Barnstead Elementary School,22485,5,55 - 60,12,19,54,15,70,31,543
2010,sch,mat,Regular,Barnstead,31,Barnstead Elementary School,22485,6,40 - 45,29,12,36,24,60,41,641
2010,sch,mat,Regular,Barnstead,31,Barnstead Elementary School,22485,7,60 - 65,17,12,55,17,72,28,744
2010,sch,mat,Regular,Barnstead,31,Barnstead Elementary School,22485,8,65 - 70,28,19,42,<10,51,46,839
2010,sch,rea,Regular,Barnstead,31,Barnstead Elementary School,22485,0,325 - 330,14,19,58,<10,67,33,NULL
2010,sch,rea,Regular,Barnstead,31,Barnstead Elementary School,22485,3,40 - 45,17,12,68,<10,71,29,340
2010,sch,rea,Regular,Barnstead,31,Barnstead Elementary School,22485,4,55 - 60,19,16,53,12,66,35,444
2010,sch,rea,Regular,Barnstead,31,Barnstead Elementary School,22485,5,55 - 60,12,22,59,<10,66,34,543
2010,sch,rea,Regular,Barnstead,31,Barnstead Elementary School,22485,6,40 - 45,21,17,52,10,62,38,642
2010,sch,rea,Regular,Barnstead,31,Barnstead Elementary School,22485,7,60 - 65,<10,17,67,10,77,23,747
2010,sch,rea,Regular,Barnstead,31,Barnstead Elementary School,22485,8,65 - 70,11,28,48,12,60,39,843
2010,sch,sci,Regular,Barnstead,31,Barnstead Elementary School,22485,0,125 - 130,18,54,27,<10,28,71,NULL
2010,sch,sci,Regular,Barnstead,31,Barnstead Elementary School,22485,4,55 - 60,10,49,41,<10,41,59,437
2010,sch,sci,Regular,Barnstead,31,Barnstead Elementary School,22485,8,65 - 70,24,58,15,<10,17,82,832
2010,sch,mat,Regular,Barrington,33,Barrington Elementary School,22045,0,300 - 305,<10,16,50,26,76,24,NULL
2010,sch,mat,Regular,Barrington,33,Barrington Elementary School,22045,3,105 - 110,<10,<10,52,32,84,16,349
2010,sch,mat,Regular,Barrington,33,Barrington Elementary School,22045,4,90 - 95,<10,21,51,21,72,28,447
2010,sch,mat,Regular,Barrington,33,Barrington Elementary School,22045,5,105 - 110,12,18,46,24,70,30,546
2010,sch,rea,Regular,Barrington,33,Barrington Elementary School,22045,0,300 - 305,<10,15,56,22,78,22,NULL
2010,sch,rea,Regular,Barrington,33,Barrington Elementary School,22045,3,105 - 110,<10,14,56,25,80,20,350
2010,sch,rea,Regular,Barrington,33,Barrington Elementary School,22045,4,90 - 95,<10,16,51,24,76,24,447
2010,sch,rea,Regular,Barrington,33,Barrington Elementary School,22045,5,105 - 110,<10,15,60,19,79,21,547
2010,sch,sci,Regular,Barrington,33,Barrington Elementary School,22045,0,95 - 100,<10,32,61,<10,62,38,NULL
2010,sch,sci,Regular,Barrington,33,Barrington Elementary School,22045,4,95 - 100,<10,32,61,<10,62,38,442
2010,sch,mat,Regular,Barrington,33,Barrington Middle School,22030,0,280 - 285,20,17,41,20,62,37,NULL
2010,sch,mat,Regular,Barrington,33,Barrington Middle School,22030,6,90 - 95,15,12,46,26,73,28,645
2010,sch,mat,Regular,Barrington,33,Barrington Middle School,22030,7,95 - 100,24,15,41,18,59,39,741
2010,sch,mat,Regular,Barrington,33,Barrington Middle School,22030,8,90 - 95,20,23,37,17,54,44,841
2010,sch,rea,Regular,Barrington,33,Barrington Middle School,22030,0,280 - 285,<10,20,58,16,73,27,NULL
2010,sch,rea,Regular,Barrington,33,Barrington Middle School,22030,6,90 - 95,<10,14,65,15,80,20,648
2010,sch,rea,Regular,Barrington,33,Barrington Middle School,22030,7,95 - 100,<10,24,56,12,67,33,746
2010,sch,rea,Regular,Barrington,33,Barrington Middle School,22030,8,90 - 95,<10,21,52,20,72,28,847
2010,sch,sci,Regular,Barrington,33,Barrington Middle School,22030,0,95 - 100,18,64,18,<10,18,81,NULL
2010,sch,sci,Regular,Barrington,33,Barrington Middle School,22030,8,95 - 100,18,64,18,<10,18,81,834
2010,sch,mat,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,0,185 - 190,<10,17,51,26,77,23,NULL
2010,sch,mat,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,3,30 - 35,<10,15,62,24,85,15,351
2010,sch,mat,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,4,20 - 25,10,15,75,<10,75,25,445
2010,sch,mat,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,5,20 - 25,<10,<10,55,36,>90,<10,550
2010,sch,mat,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,6,35 - 40,<10,14,37,46,83,17,650
2010,sch,mat,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,7,30 - 35,15,24,38,24,62,38,744
2010,sch,mat,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,8,40 - 45,<10,20,51,22,73,27,845
2010,sch,rea,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,0,185 - 190,<10,<10,60,29,89,11,NULL
2010,sch,rea,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,3,30 - 35,<10,<10,71,21,>90,<10,350
2010,sch,rea,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,4,20 - 25,10,25,65,<10,65,35,442
2010,sch,rea,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,5,20 - 25,<10,<10,77,<10,86,14,547
2010,sch,rea,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,6,35 - 40,<10,11,51,37,89,11,654
2010,sch,rea,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,7,30 - 35,<10,<10,53,41,>90,<10,756
2010,sch,rea,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,8,40 - 45,<10,<10,51,44,>90,<10,858
2010,sch,sci,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,0,65 - 70,<10,55,35,<10,35,65,NULL
2010,sch,sci,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,4,20 - 25,<10,41,50,<10,50,50,440
2010,sch,sci,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,8,40 - 45,<10,63,28,<10,28,72,836
2010,sch,mat,Regular,Bath,39,Bath Village School,20860,0,40 - 45,<10,<10,55,34,89,11,NULL
2010,sch,mat,Regular,Bath,39,Bath Village School,20860,3, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2010,sch,mat,Regular,Bath,39,Bath Village School,20860,4, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2010,sch,mat,Regular,Bath,39,Bath Village School,20860,5, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2010,sch,mat,Regular,Bath,39,Bath Village School,20860,6, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2010,sch,mat,Regular,Bath,39,Bath Village School,20860,7,15-Oct,<10,17,42,42,83,17,751
2010,sch,rea,Regular,Bath,39,Bath Village School,20860,0,40 - 45,<10,21,61,16,77,23,NULL
2010,sch,rea,Regular,Bath,39,Bath Village School,20860,3, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2010,sch,rea,Regular,Bath,39,Bath Village School,20860,4, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2010,sch,rea,Regular,Bath,39,Bath Village School,20860,5, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2010,sch,rea,Regular,Bath,39,Bath Village School,20860,6, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2010,sch,rea,Regular,Bath,39,Bath Village School,20860,7,15-Oct,<10,25,42,33,75,25,752
2010,sch,sci,Regular,Bath,39,Bath Village School,20860,0, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2010,sch,sci,Regular,Bath,39,Bath Village School,20860,4, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2010,sch,mat,Regular,Bedford,41,Bedford High School,28555,0,295 - 300,19,27,47,<10,54,45,NULL
2010,sch,mat,Regular,Bedford,41,Bedford High School,28555,11,295 - 300,19,27,47,<10,54,45,1140
2010,sch,rea,Regular,Bedford,41,Bedford High School,28555,0,295 - 300,<10,<10,48,38,86,14,NULL
2010,sch,rea,Regular,Bedford,41,Bedford High School,28555,11,295 - 300,<10,<10,48,38,86,14,1151
2010,sch,sci,Regular,Bedford,41,Bedford High School,28555,0,300 - 305,13,35,48,<10,52,48,NULL
2010,sch,sci,Regular,Bedford,41,Bedford High School,28555,11,300 - 305,13,35,48,<10,52,48,1140
2010,sch,mat,Regular,Bedford,41,McKelvie Intermediate School,21005,0,725 - 730,<10,<10,43,46,89,11,NULL
2010,sch,mat,Regular,Bedford,41,McKelvie Intermediate School,21005,6,340 - 345,<10,<10,41,49,90,10,652
2010,sch,mat,Regular,Bedford,41,McKelvie Intermediate School,21005,7,380 - 385,<10,<10,45,44,89,11,751
2010,sch,rea,Regular,Bedford,41,McKelvie Intermediate School,21005,0,725 - 730,<10,<10,71,19,89,11,NULL
2010,sch,rea,Regular,Bedford,41,McKelvie Intermediate School,21005,6,340 - 345,<10,11,65,22,87,13,651
2010,sch,rea,Regular,Bedford,41,McKelvie Intermediate School,21005,7,380 - 385,<10,<10,76,16,>90,<10,752
2010,sch,mat,Regular,Bedford,41,Memorial School,20990,0,280 - 285,<10,<10,45,48,>90,<10,NULL
2010,sch,mat,Regular,Bedford,41,Memorial School,20990,3,90 - 95,<10,<10,43,50,>90,<10,354
2010,sch,mat,Regular,Bedford,41,Memorial School,20990,4,95 - 100,<10,<10,45,49,>90,<10,455
2010,sch,mat,Regular,Bedford,41,Memorial School,20990,5,95 - 100,<10,<10,46,45,>90,<10,553
2010,sch,rea,Regular,Bedford,41,Memorial School,20990,0,280 - 285,<10,<10,56,37,>90,<10,NULL
2010,sch,rea,Regular,Bedford,41,Memorial School,20990,3,90 - 95,<10,<10,48,46,>90,<10,356
2010,sch,rea,Regular,Bedford,41,Memorial School,20990,4,95 - 100,<10,<10,59,33,>90,<10,452
2010,sch,rea,Regular,Bedford,41,Memorial School,20990,5,95 - 100,<10,<10,60,31,>90,<10,552
2010,sch,sci,Regular,Bedford,41,Memorial School,20990,0,100 - 105,<10,19,77,<10,79,21,NULL
2010,sch,sci,Regular,Bedford,41,Memorial School,20990,4,100 - 105,<10,19,77,<10,79,21,446
2010,sch,mat,Regular,Bedford,41,Peter Woodbury School,21000,0,375 - 380,<10,<10,42,52,>90,<10,NULL
2010,sch,mat,Regular,Bedford,41,Peter Woodbury School,21000,3,130 - 135,<10,<10,45,49,>90,<10,353
2010,sch,mat,Regular,Bedford,41,Peter Woodbury School,21000,4,130 - 135,<10,<10,39,54,>90,<10,456
2010,sch,mat,Regular,Bedford,41,Peter Woodbury School,21000,5,115 - 120,<10,<10,41,53,>90,<10,554
2010,sch,rea,Regular,Bedford,41,Peter Woodbury School,21000,0,375 - 380,<10,<10,52,42,>90,<10,NULL
2010,sch,rea,Regular,Bedford,41,Peter Woodbury School,21000,3,130 - 135,<10,<10,52,40,>90,<10,355
2010,sch,rea,Regular,Bedford,41,Peter Woodbury School,21000,4,130 - 135,<10,<10,49,47,>90,<10,456
2010,sch,rea,Regular,Bedford,41,Peter Woodbury School,21000,5,115 - 120,<10,<10,55,39,>90,<10,554
2010,sch,sci,Regular,Bedford,41,Peter Woodbury School,21000,0,135 - 140,<10,15,79,<10,83,17,NULL
2010,sch,sci,Regular,Bedford,41,Peter Woodbury School,21000,4,135 - 140,<10,15,79,<10,83,17,447
2010,sch,mat,Regular,Bedford,41,Riddle Brook School,27680,0,390 - 395,<10,<10,45,47,>90,<10,NULL
2010,sch,mat,Regular,Bedford,41,Riddle Brook School,27680,3,125 - 130,<10,<10,46,45,>90,<10,353
2010,sch,mat,Regular,Bedford,41,Riddle Brook School,27680,4,115 - 120,<10,<10,51,41,>90,<10,454
2010,sch,mat,Regular,Bedford,41,Riddle Brook School,27680,5,145 - 150,<10,<10,40,54,>90,<10,554
2010,sch,rea,Regular,Bedford,41,Riddle Brook School,27680,0,390 - 395,<10,<10,58,36,>90,<10,NULL
2010,sch,rea,Regular,Bedford,41,Riddle Brook School,27680,3,125 - 130,<10,<10,60,35,>90,<10,355
2010,sch,rea,Regular,Bedford,41,Riddle Brook School,27680,4,115 - 120,<10,<10,53,43,>90,<10,455
