yearid,replevel,subject,DenominatorType,disname,discode,schname,schcode,grade,NumberStudents,plevel1,plevel2,plevel3,plevel4,pAboveprof,pBelowProf,AvgScore
2009,sch,rea,Regular,Allenstown,9,Allenstown Elementary School,22580,4,45 - 50,15,20,57,<10,65,35,443
2009,sch,rea,Regular,Allenstown,9,Allenstown Elementary School,22580,5,30 - 35,<10,29,48,23,71,29,546
2009,sch,sci,Regular,Allenstown,9,Allenstown Elementary School,22580,0,45 - 50,<10,60,38,<10,38,63,NULL
2009,sch,sci,Regular,Allenstown,9,Allenstown Elementary School,22580,4,45 - 50,<10,60,38,<10,38,63,439
2009,sch,mat,Regular,Allenstown,9,Armand R. Dupont School,22575,0,155 - 160,20,25,44,11,55,45,NULL
2009,sch,mat,Regular,Allenstown,9,Armand R. Dupont School,22575,6,45 - 50,20,35,33,12,45,55,641
2009,sch,mat,Regular,Allenstown,9,Armand R. Dupont School,22575,7,35 - 40,26,14,57,<10,57,40,739
2009,sch,mat,Regular,Allenstown,9,Armand R. Dupont School,22575,8,70 - 75,17,24,44,15,60,40,842
2009,sch,rea,Regular,Allenstown,9,Armand R. Dupont School,22575,0,155 - 160,<10,23,58,11,69,30,NULL
2009,sch,rea,Regular,Allenstown,9,Armand R. Dupont School,22575,6,45 - 50,<10,22,61,<10,69,31,645
2009,sch,rea,Regular,Allenstown,9,Armand R. Dupont School,22575,7,35 - 40,<10,22,57,14,70,27,747
2009,sch,rea,Regular,Allenstown,9,Armand R. Dupont School,22575,8,70 - 75,<10,24,57,11,68,32,846
2009,sch,sci,Regular,Allenstown,9,Armand R. Dupont School,22575,0,70 - 75,26,53,21,<10,21,79,NULL
2009,sch,sci,Regular,Allenstown,9,Armand R. Dupont School,22575,8,70 - 75,26,53,21,<10,21,79,834
2009,sch,mat,Regular,Alton,15,Alton Central School (Elem),22480,0,385 - 390,16,24,49,11,60,40,NULL
2009,sch,mat,Regular,Alton,15,Alton Central School (Elem),22480,3,65 - 70,15,28,48,<10,57,43,341
2009,sch,mat,Regular,Alton,15,Alton Central School (Elem),22480,4,60 - 65,12,35,43,10,53,47,442
2009,sch,mat,Regular,Alton,15,Alton Central School (Elem),22480,5,55 - 60,22,12,59,<10,66,35,541
2009,sch,mat,Regular,Alton,15,Alton Central School (Elem),22480,6,70 - 75,26,27,44,<10,47,53,638
2009,sch,mat,Regular,Alton,15,Alton Central School (Elem),22480,7,70 - 75,12,18,50,20,70,30,745
2009,sch,mat,Regular,Alton,15,Alton Central School (Elem),22480,8,55 - 60,10,22,48,19,67,33,843
2009,sch,rea,Regular,Alton,15,Alton Central School (Elem),22480,0,385 - 390,10,21,59,10,69,31,NULL
2009,sch,rea,Regular,Alton,15,Alton Central School (Elem),22480,3,65 - 70,15,15,55,15,70,30,345
2009,sch,rea,Regular,Alton,15,Alton Central School (Elem),22480,4,60 - 65,12,28,47,13,60,40,444
2009,sch,rea,Regular,Alton,15,Alton Central School (Elem),22480,5,55 - 60,<10,19,59,14,72,28,545
2009,sch,rea,Regular,Alton,15,Alton Central School (Elem),22480,6,70 - 75,<10,21,69,<10,73,27,644
2009,sch,rea,Regular,Alton,15,Alton Central School (Elem),22480,7,70 - 75,<10,19,65,10,74,26,747
2009,sch,rea,Regular,Alton,15,Alton Central School (Elem),22480,8,55 - 60,12,28,59,<10,60,40,841
2009,sch,sci,Regular,Alton,15,Alton Central School (Elem),22480,0,120 - 125,11,52,36,<10,38,62,NULL
2009,sch,sci,Regular,Alton,15,Alton Central School (Elem),22480,4,60 - 65,<10,40,50,<10,52,48,440
2009,sch,sci,Regular,Alton,15,Alton Central School (Elem),22480,8,60 - 65,13,63,22,<10,23,77,835
2009,sch,mat,Regular,Amherst,17,Amherst Middle School,21745,0,560 - 565,<10,12,50,31,81,19,NULL
2009,sch,mat,Regular,Amherst,17,Amherst Middle School,21745,6,180 - 185,<10,10,54,28,81,19,648
2009,sch,mat,Regular,Amherst,17,Amherst Middle School,21745,7,175 - 180,<10,<10,54,34,88,12,750
2009,sch,mat,Regular,Amherst,17,Amherst Middle School,21745,8,200 - 205,10,16,44,30,74,26,846
2009,sch,rea,Regular,Amherst,17,Amherst Middle School,21745,0,565 - 570,<10,11,58,29,87,13,NULL
2009,sch,rea,Regular,Amherst,17,Amherst Middle School,21745,6,180 - 185,<10,11,63,22,85,15,650
2009,sch,rea,Regular,Amherst,17,Amherst Middle School,21745,7,175 - 180,<10,<10,50,41,>90,<10,756
2009,sch,rea,Regular,Amherst,17,Amherst Middle School,21745,8,200 - 205,<10,15,61,24,85,15,851
2009,sch,sci,Regular,Amherst,17,Amherst Middle School,21745,0,210 - 215,<10,42,49,<10,50,50,NULL
2009,sch,sci,Regular,Amherst,17,Amherst Middle School,21745,8,210 - 215,<10,42,49,<10,50,50,840
2009,sch,mat,Regular,Amherst,17,Harold H. Wilkins School,21750,0,500 - 505,<10,12,52,30,82,18,NULL
2009,sch,mat,Regular,Amherst,17,Harold H. Wilkins School,21750,3,165 - 170,<10,14,59,24,82,18,347
2009,sch,mat,Regular,Amherst,17,Harold H. Wilkins School,21750,4,175 - 180,<10,14,45,38,82,18,450
2009,sch,mat,Regular,Amherst,17,Harold H. Wilkins School,21750,5,155 - 160,<10,<10,53,30,82,17,548
2009,sch,rea,Regular,Amherst,17,Harold H. Wilkins School,21750,0,500 - 505,<10,12,60,26,86,14,NULL
2009,sch,rea,Regular,Amherst,17,Harold H. Wilkins School,21750,3,165 - 170,<10,<10,62,28,89,11,351
2009,sch,rea,Regular,Amherst,17,Harold H. Wilkins School,21750,4,175 - 180,<10,15,55,29,84,16,451
2009,sch,rea,Regular,Amherst,17,Harold H. Wilkins School,21750,5,155 - 160,<10,13,63,21,83,16,550
2009,sch,sci,Regular,Amherst,17,Harold H. Wilkins School,21750,0,180 - 185,<10,29,67,<10,68,32,NULL
2009,sch,sci,Regular,Amherst,17,Harold H. Wilkins School,21750,4,180 - 185,<10,29,67,<10,68,32,444
2009,sch,mat,Regular,Andover,19,Andover Elementary School,22130,0,150 - 155,15,13,48,24,72,29,NULL
2009,sch,mat,Regular,Andover,19,Andover Elementary School,22130,3,15 - 20,12,18,59,12,71,29,343
2009,sch,mat,Regular,Andover,19,Andover Elementary School,22130,4,20 - 25,<10,13,42,42,83,17,451
2009,sch,mat,Regular,Andover,19,Andover Elementary School,22130,5,25 - 30,<10,18,43,32,75,25,548
2009,sch,mat,Regular,Andover,19,Andover Elementary School,22130,6,30 - 35,<10,13,55,26,81,19,647
2009,sch,mat,Regular,Andover,19,Andover Elementary School,22130,7,20 - 25,38,<10,46,<10,54,46,741
2009,sch,mat,Regular,Andover,19,Andover Elementary School,22130,8,25 - 30,26,11,44,19,63,37,842
2009,sch,rea,Regular,Andover,19,Andover Elementary School,22130,0,150 - 155,<10,17,58,22,80,21,NULL
2009,sch,rea,Regular,Andover,19,Andover Elementary School,22130,3,15 - 20,12,<10,71,18,88,12,347
2009,sch,rea,Regular,Andover,19,Andover Elementary School,22130,4,20 - 25,<10,<10,67,25,>90,<10,450
2009,sch,rea,Regular,Andover,19,Andover Elementary School,22130,5,25 - 30,<10,18,54,25,79,21,550
2009,sch,rea,Regular,Andover,19,Andover Elementary School,22130,6,30 - 35,10,19,65,<10,71,29,646
2009,sch,rea,Regular,Andover,19,Andover Elementary School,22130,7,20 - 25,<10,21,38,42,79,21,752
2009,sch,rea,Regular,Andover,19,Andover Elementary School,22130,8,25 - 30,<10,26,56,19,74,26,850
2009,sch,sci,Regular,Andover,19,Andover Elementary School,22130,0,50 - 55,15,39,44,<10,44,54,NULL
2009,sch,sci,Regular,Andover,19,Andover Elementary School,22130,4,25 - 30,<10,24,76,<10,76,24,446
2009,sch,sci,Regular,Andover,19,Andover Elementary School,22130,8,25 - 30,28,52,17,<10,17,79,833
2009,sch,mat,Regular,Ashland,23,Ashland Elementary School,20010,0,95 - 100,12,25,52,11,63,37,NULL
2009,sch,mat,Regular,Ashland,23,Ashland Elementary School,20010,3,15 - 20,13,33,47,<10,53,47,342
2009,sch,mat,Regular,Ashland,23,Ashland Elementary School,20010,4,20 - 25,<10,29,52,14,67,33,444
2009,sch,mat,Regular,Ashland,23,Ashland Elementary School,20010,5,15-Oct,<10,21,43,29,71,29,547
2009,sch,mat,Regular,Ashland,23,Ashland Elementary School,20010,6,15-Oct,21,14,57,<10,64,36,640
2009,sch,mat,Regular,Ashland,23,Ashland Elementary School,20010,7,15 - 20,16,26,58,<10,58,42,742
2009,sch,mat,Regular,Ashland,23,Ashland Elementary School,20010,8,15-Oct,14,21,50,14,64,36,842
2009,sch,rea,Regular,Ashland,23,Ashland Elementary School,20010,0,95 - 100,<10,11,62,24,86,14,NULL
2009,sch,rea,Regular,Ashland,23,Ashland Elementary School,20010,3,15 - 20,<10,<10,67,27,>90,<10,354
2009,sch,rea,Regular,Ashland,23,Ashland Elementary School,20010,4,20 - 25,<10,<10,62,29,>90,10,452
2009,sch,rea,Regular,Ashland,23,Ashland Elementary School,20010,5,15-Oct,<10,<10,50,43,>90,<10,553
2009,sch,rea,Regular,Ashland,23,Ashland Elementary School,20010,6,15-Oct,<10,14,64,21,86,14,653
2009,sch,rea,Regular,Ashland,23,Ashland Elementary School,20010,7,15 - 20,<10,11,68,16,84,16,751
2009,sch,rea,Regular,Ashland,23,Ashland Elementary School,20010,8,15-Oct,<10,29,57,<10,64,36,847
2009,sch,sci,Regular,Ashland,23,Ashland Elementary School,20010,0,35 - 40,<10,37,60,<10,63,37,NULL
2009,sch,sci,Regular,Ashland,23,Ashland Elementary School,20010,4,20 - 25,<10,25,75,<10,75,25,446
2009,sch,sci,Regular,Ashland,23,Ashland Elementary School,20010,8,15 - 20,<10,53,40,<10,47,53,840
2009,sch,mat,Regular,Auburn,29,Auburn Village School,20530,0,435 - 440,<10,11,52,32,84,16,NULL
2009,sch,mat,Regular,Auburn,29,Auburn Village School,20530,3,65 - 70,<10,<10,53,39,>90,<10,350
2009,sch,mat,Regular,Auburn,29,Auburn Village School,20530,4,70 - 75,<10,11,54,35,89,11,451
2009,sch,mat,Regular,Auburn,29,Auburn Village School,20530,5,70 - 75,<10,<10,51,43,>90,<10,553
2009,sch,mat,Regular,Auburn,29,Auburn Village School,20530,6,60 - 65,<10,<10,47,39,86,14,650
2009,sch,mat,Regular,Auburn,29,Auburn Village School,20530,7,70 - 75,<10,21,51,22,74,26,746
2009,sch,mat,Regular,Auburn,29,Auburn Village School,20530,8,85 - 90,17,11,55,17,72,28,844
2009,sch,rea,Regular,Auburn,29,Auburn Village School,20530,0,435 - 440,<10,15,61,22,83,17,NULL
2009,sch,rea,Regular,Auburn,29,Auburn Village School,20530,3,65 - 70,<10,<10,61,33,>90,<10,352
2009,sch,rea,Regular,Auburn,29,Auburn Village School,20530,4,70 - 75,<10,11,58,28,86,14,450
2009,sch,rea,Regular,Auburn,29,Auburn Village School,20530,5,70 - 75,<10,14,58,28,86,14,551
2009,sch,rea,Regular,Auburn,29,Auburn Village School,20530,6,60 - 65,<10,17,70,11,81,19,647
2009,sch,rea,Regular,Auburn,29,Auburn Village School,20530,7,70 - 75,<10,11,63,26,89,11,752
2009,sch,rea,Regular,Auburn,29,Auburn Village School,20530,8,85 - 90,<10,27,58,10,69,32,846
2009,sch,sci,Regular,Auburn,29,Auburn Village School,20530,0,160 - 165,<10,48,43,<10,43,57,NULL
2009,sch,sci,Regular,Auburn,29,Auburn Village School,20530,4,70 - 75,<10,34,63,<10,63,37,443
2009,sch,sci,Regular,Auburn,29,Auburn Village School,20530,8,90 - 95,13,59,28,<10,28,72,836
2009,sch,mat,Regular,Barnstead,31,Barnstead Elementary School,22485,0,335 - 340,19,21,47,13,60,40,NULL
2009,sch,mat,Regular,Barnstead,31,Barnstead Elementary School,22485,3,55 - 60,14,33,46,<10,53,47,340
2009,sch,mat,Regular,Barnstead,31,Barnstead Elementary School,22485,4,55 - 60,10,31,48,12,59,41,442
2009,sch,mat,Regular,Barnstead,31,Barnstead Elementary School,22485,5,40 - 45,25,14,46,16,61,39,542
2009,sch,mat,Regular,Barnstead,31,Barnstead Elementary School,22485,6,55 - 60,<10,13,62,18,80,20,645
2009,sch,mat,Regular,Barnstead,31,Barnstead Elementary School,22485,7,60 - 65,27,18,38,17,55,45,741
2009,sch,mat,Regular,Barnstead,31,Barnstead Elementary School,22485,8,60 - 65,29,18,44,<10,52,47,839
2009,sch,rea,Regular,Barnstead,31,Barnstead Elementary School,22485,0,335 - 340,11,24,53,12,65,35,NULL
2009,sch,rea,Regular,Barnstead,31,Barnstead Elementary School,22485,3,55 - 60,14,26,40,18,58,40,343
2009,sch,rea,Regular,Barnstead,31,Barnstead Elementary School,22485,4,55 - 60,10,25,53,12,64,36,443
2009,sch,rea,Regular,Barnstead,31,Barnstead Elementary School,22485,5,40 - 45,14,18,59,<10,68,32,545
2009,sch,rea,Regular,Barnstead,31,Barnstead Elementary School,22485,6,55 - 60,<10,31,58,<10,66,35,645
2009,sch,rea,Regular,Barnstead,31,Barnstead Elementary School,22485,7,60 - 65,12,23,54,12,66,34,743
2009,sch,rea,Regular,Barnstead,31,Barnstead Elementary School,22485,8,60 - 65,15,18,53,13,66,32,844
2009,sch,sci,Regular,Barnstead,31,Barnstead Elementary School,22485,0,125 - 130,18,50,31,<10,31,68,NULL
2009,sch,sci,Regular,Barnstead,31,Barnstead Elementary School,22485,4,60 - 65,11,52,37,<10,37,64,437
2009,sch,sci,Regular,Barnstead,31,Barnstead Elementary School,22485,8,60 - 65,24,48,26,<10,26,73,833
2009,sch,mat,Regular,Barrington,33,Barrington Elementary School,22045,0,290 - 295,11,16,48,25,73,27,NULL
2009,sch,mat,Regular,Barrington,33,Barrington Elementary School,22045,3,85 - 90,10,19,47,23,69,30,345
2009,sch,mat,Regular,Barrington,33,Barrington Elementary School,22045,4,110 - 115,<10,15,49,27,76,24,448
2009,sch,mat,Regular,Barrington,33,Barrington Elementary School,22045,5,90 - 95,15,13,47,25,72,28,546
2009,sch,rea,Regular,Barrington,33,Barrington Elementary School,22045,0,290 - 295,<10,16,57,19,76,23,NULL
2009,sch,rea,Regular,Barrington,33,Barrington Elementary School,22045,3,85 - 90,11,11,59,18,77,23,347
2009,sch,rea,Regular,Barrington,33,Barrington Elementary School,22045,4,110 - 115,<10,21,49,26,75,26,448
2009,sch,rea,Regular,Barrington,33,Barrington Elementary School,22045,5,90 - 95,<10,15,63,13,76,22,546
2009,sch,sci,Regular,Barrington,33,Barrington Elementary School,22045,0,110 - 115,<10,29,64,<10,64,36,NULL
2009,sch,sci,Regular,Barrington,33,Barrington Elementary School,22045,4,110 - 115,<10,29,64,<10,64,36,442
2009,sch,mat,Regular,Barrington,33,Barrington Middle School,22030,0,280 - 285,16,19,49,17,66,34,NULL
2009,sch,mat,Regular,Barrington,33,Barrington Middle School,22030,6,95 - 100,23,19,41,18,59,41,642
2009,sch,mat,Regular,Barrington,33,Barrington Middle School,22030,7,90 - 95,11,22,50,18,67,33,743
2009,sch,mat,Regular,Barrington,33,Barrington Middle School,22030,8,90 - 95,13,15,56,16,72,28,843
2009,sch,rea,Regular,Barrington,33,Barrington Middle School,22030,0,280 - 285,<10,25,60,<10,66,34,NULL
2009,sch,rea,Regular,Barrington,33,Barrington Middle School,22030,6,95 - 100,12,30,53,<10,58,42,642
2009,sch,rea,Regular,Barrington,33,Barrington Middle School,22030,7,90 - 95,<10,25,58,10,68,32,745
2009,sch,rea,Regular,Barrington,33,Barrington Middle School,22030,8,90 - 95,<10,19,70,<10,73,27,845
2009,sch,sci,Regular,Barrington,33,Barrington Middle School,22030,0,95 - 100,20,64,17,<10,17,83,NULL
2009,sch,sci,Regular,Barrington,33,Barrington Middle School,22030,8,95 - 100,20,64,17,<10,17,83,834
2009,sch,mat,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,0,195 - 200,<10,14,55,24,79,21,NULL
2009,sch,mat,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,3,20 - 25,<10,18,73,<10,77,23,343
2009,sch,mat,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,4,20 - 25,<10,14,55,32,86,14,452
2009,sch,mat,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,5,30 - 35,<10,12,55,27,82,18,548
2009,sch,mat,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,6,35 - 40,<10,11,54,26,80,20,647
2009,sch,mat,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,7,40 - 45,12,19,54,16,70,30,743
2009,sch,mat,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,8,40 - 45,10,10,48,33,81,19,846
2009,sch,rea,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,0,195 - 200,<10,11,59,27,86,14,NULL
2009,sch,rea,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,3,20 - 25,<10,18,68,<10,73,27,346
2009,sch,rea,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,4,20 - 25,<10,18,55,27,82,18,448
2009,sch,rea,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,5,30 - 35,<10,21,64,<10,73,24,547
2009,sch,rea,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,6,35 - 40,<10,11,71,14,86,14,650
2009,sch,rea,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,7,40 - 45,<10,<10,56,42,>90,<10,758
2009,sch,rea,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,8,40 - 45,<10,<10,45,48,>90,<10,857
2009,sch,sci,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,0,65 - 70,<10,42,51,<10,51,49,NULL
2009,sch,sci,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,4,20 - 25,<10,36,64,<10,64,36,444
2009,sch,sci,Regular,Bartlett,35,Josiah Bartlett Elementary School,20325,8,40 - 45,12,44,44,<10,44,56,838
2009,sch,mat,Regular,Bath,39,Bath Village School,20860,0,45 - 50,<10,11,44,42,87,13,NULL
2009,sch,mat,Regular,Bath,39,Bath Village School,20860,3, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2009,sch,mat,Regular,Bath,39,Bath Village School,20860,4, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2009,sch,mat,Regular,Bath,39,Bath Village School,20860,5, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2009,sch,mat,Regular,Bath,39,Bath Village School,20860,6,15-Oct,<10,<10,46,46,>90,<10,651
2009,sch,mat,Regular,Bath,39,Bath Village School,20860,7,15-Oct,<10,<10,18,73,>90,<10,753
2009,sch,rea,Regular,Bath,39,Bath Village School,20860,0,45 - 50,<10,11,60,27,87,13,NULL
2009,sch,rea,Regular,Bath,39,Bath Village School,20860,3, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2009,sch,rea,Regular,Bath,39,Bath Village School,20860,4, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2009,sch,rea,Regular,Bath,39,Bath Village School,20860,5, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2009,sch,rea,Regular,Bath,39,Bath Village School,20860,6,15-Oct,<10,<10,64,27,>90,<10,655
2009,sch,rea,Regular,Bath,39,Bath Village School,20860,7,15-Oct,<10,<10,46,55,>90,<10,757
2009,sch,sci,Regular,Bath,39,Bath Village School,20860,0,15-Oct,18,64,18,<10,18,82,NULL
2009,sch,sci,Regular,Bath,39,Bath Village School,20860,4,15-Oct,18,64,18,<10,18,82,435
2009,sch,mat,Regular,Bedford,41,Bedford High School,28555,0,250 - 255,18,33,45,<10,49,50,NULL
2009,sch,mat,Regular,Bedford,41,Bedford High School,28555,11,250 - 255,18,33,45,<10,49,50,1139
2009,sch,rea,Regular,Bedford,41,Bedford High School,28555,0,250 - 255,<10,<10,53,35,88,12,NULL
2009,sch,rea,Regular,Bedford,41,Bedford High School,28555,11,250 - 255,<10,<10,53,35,88,12,1151
2009,sch,sci,Regular,Bedford,41,Bedford High School,28555,0,245 - 250,13,43,40,<10,43,56,NULL
2009,sch,sci,Regular,Bedford,41,Bedford High School,28555,11,245 - 250,13,43,40,<10,43,56,1138
2009,sch,mat,Regular,Bedford,41,McKelvie Intermediate School,21005,0,700 - 705,<10,<10,44,46,90,10,NULL
2009,sch,mat,Regular,Bedford,41,McKelvie Intermediate School,21005,6,370 - 375,<10,<10,46,47,>90,<10,652
2009,sch,mat,Regular,Bedford,41,McKelvie Intermediate School,21005,7,330 - 335,<10,<10,42,45,87,13,750
2009,sch,rea,Regular,Bedford,41,McKelvie Intermediate School,21005,0,700 - 705,<10,<10,68,22,>90,<10,NULL
2009,sch,rea,Regular,Bedford,41,McKelvie Intermediate School,21005,6,370 - 375,<10,<10,68,22,>90,<10,652
2009,sch,rea,Regular,Bedford,41,McKelvie Intermediate School,21005,7,330 - 335,<10,<10,68,22,90,10,752
2009,sch,mat,Regular,Bedford,41,Memorial School,20990,0,290 - 295,<10,<10,41,49,90,10,NULL
2009,sch,mat,Regular,Bedford,41,Memorial School,20990,3,90 - 95,<10,<10,33,60,>90,<10,354
2009,sch,mat,Regular,Bedford,41,Memorial School,20990,4,90 - 95,<10,10,45,42,86,14,453
2009,sch,mat,Regular,Bedford,41,Memorial School,20990,5,100 - 105,<10,<10,45,46,>90,<10,552
2009,sch,rea,Regular,Bedford,41,Memorial School,20990,0,290 - 295,<10,11,55,32,87,13,NULL
2009,sch,rea,Regular,Bedford,41,Memorial School,20990,3,90 - 95,<10,<10,59,39,>90,<10,356
2009,sch,rea,Regular,Bedford,41,Memorial School,20990,4,90 - 95,<10,13,43,43,85,15,453
2009,sch,rea,Regular,Bedford,41,Memorial School,20990,5,100 - 105,<10,18,63,17,80,20,549
2009,sch,sci,Regular,Bedford,41,Memorial School,20990,0,95 - 100,<10,16,80,<10,81,19,NULL
2009,sch,sci,Regular,Bedford,41,Memorial School,20990,4,95 - 100,<10,16,80,<10,81,19,446
2009,sch,mat,Regular,Bedford,41,Peter Woodbury School,21000,0,355 - 360,<10,<10,42,51,>90,<10,NULL
2009,sch,mat,Regular,Bedford,41,Peter Woodbury School,21000,3,130 - 135,<10,<10,48,46,>90,<10,353
2009,sch,mat,Regular,Bedford,41,Peter Woodbury School,21000,4,110 - 115,<10,<10,36,57,>90,<10,456
2009,sch,mat,Regular,Bedford,41,Peter Woodbury School,21000,5,110 - 115,<10,<10,42,51,>90,<10,553
2009,sch,rea,Regular,Bedford,41,Peter Woodbury School,21000,0,355 - 360,<10,<10,51,40,>90,<10,NULL
2009,sch,rea,Regular,Bedford,41,Peter Woodbury School,21000,3,130 - 135,<10,<10,55,39,>90,<10,354
2009,sch,rea,Regular,Bedford,41,Peter Woodbury School,21000,4,110 - 115,<10,<10,42,52,>90,<10,456
2009,sch,rea,Regular,Bedford,41,Peter Woodbury School,21000,5,110 - 115,<10,13,56,29,85,15,552
2009,sch,sci,Regular,Bedford,41,Peter Woodbury School,21000,0,115 - 120,<10,20,75,<10,77,23,NULL
2009,sch,sci,Regular,Bedford,41,Peter Woodbury School,21000,4,115 - 120,<10,20,75,<10,77,23,447
2009,sch,mat,Regular,Bedford,41,Riddle Brook School,27680,0,375 - 380,<10,<10,44,50,>90,<10,NULL
2009,sch,mat,Regular,Bedford,41,Riddle Brook School,27680,3,110 - 115,<10,<10,47,49,>90,<10,354
2009,sch,mat,Regular,Bedford,41,Riddle Brook School,27680,4,140 - 145,<10,<10,44,51,>90,<10,455
2009,sch,mat,Regular,Bedford,41,Riddle Brook School,27680,5,120 - 125,<10,<10,42,51,>90,<10,553
2009,sch,rea,Regular,Bedford,41,Riddle Brook School,27680,0,375 - 380,<10,<10,56,39,>90,<10,NULL
2009,sch,rea,Regular,Bedford,41,Riddle Brook School,27680,3,110 - 115,<10,<10,51,46,>90,<10,356
2009,sch,rea,Regular,Bedford,41,Riddle Brook School,27680,4,140 - 145,<10,<10,47,47,>90,<10,455
2009,sch,rea,Regular,Bedford,41,Riddle Brook School,27680,5,120 - 125,<10,<10,70,23,>90,<10,551
2009,sch,sci,Regular,Bedford,41,Riddle Brook School,27680,0,150 - 155,<10,20,76,<10,78,22,NULL
2009,sch,sci,Regular,Bedford,41,Riddle Brook School,27680,4,150 - 155,<10,20,76,<10,78,22,447
2009,sch,mat,Regular,Bedford,41,Ross A. Lurgio Middle School,28560,0,310 - 315,<10,13,52,30,82,17,NULL
2009,sch,mat,Regular,Bedford,41,Ross A. Lurgio Middle School,28560,8,310 - 315,<10,13,52,30,82,17,847
2009,sch,rea,Regular,Bedford,41,Ross A. Lurgio Middle School,28560,0,310 - 315,<10,11,71,17,88,13,NULL
